car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties
Mid-Size SUV,2020,2021-02-01,2021-02-28,0,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,4,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,5,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,6,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,8,02,,2.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,9,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,10,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,11,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,12,02,,1.0,909
Mid-Size SUV,2020,2021-02-01,2021-02-28,13,02,,1.0,909
Mid-Size SUV,2020,2021-03-01,2021-03-31,3,03,,2.0,932
Mid-Size SUV,2020,2021-03-01,2021-03-31,4,03,,1.0,932
Mid-Size SUV,2020,2021-03-01,2021-03-31,5,03,,2.0,932
Mid-Size SUV,2020,2021-03-01,2021-03-31,6,03,,1.0,932
Mid-Size SUV,2020,2021-03-01,2021-03-31,7,03,,1.0,932
Mid-Size SUV,2020,2021-03-01,2021-03-31,8,03,,2.0,932
Mid-Size SUV,2020,2021-03-01,2021-03-31,12,03,,2.0,932
Mid-Size SUV,2020,2021-04-01,2021-04-30,3,04,,1.0,960
Mid-Size SUV,2020,2021-04-01,2021-04-30,10,04,,2.0,960
Mid-Size SUV,2020,2021-04-01,2021-04-30,11,04,,1.0,960
Mid-Size SUV,2020,2021-04-01,2021-04-30,15,04,,1.0,960
Mid-Size SUV,2020,2021-05-01,2021-05-31,1,05,,2.0,986
Mid-Size SUV,2020,2021-05-01,2021-05-31,5,05,,1.0,986
Mid-Size SUV,2020,2021-05-01,2021-05-31,13,05,,1.0,986
Mid-Size SUV,2020,2021-05-01,2021-05-31,14,05,,1.0,986
Mid-Size SUV,2020,2021-05-01,2021-05-31,15,05,,1.0,986
Mid-Size SUV,2020,2021-05-01,2021-05-31,17,05,,1.0,986
Mid-Size SUV,2020,2021-06-01,2021-06-30,5,06,,2.0,994
Mid-Size SUV,2020,2021-06-01,2021-06-30,7,06,,2.0,994
Mid-Size SUV,2020,2021-06-01,2021-06-30,9,06,,2.0,994
Mid-Size SUV,2020,2021-06-01,2021-06-30,10,06,,1.0,994
Mid-Size SUV,2020,2021-06-01,2021-06-30,15,06,,1.0,994
Mid-Size SUV,2020,2021-06-01,2021-06-30,16,06,,1.0,994
Mid-Size SUV,2020,2021-07-01,2021-07-31,2,07,,1.0,1000
Mid-Size SUV,2020,2021-07-01,2021-07-31,6,07,,1.0,1000
Mid-Size SUV,2020,2021-07-01,2021-07-31,14,07,,1.0,1000
Mid-Size SUV,2020,2021-07-01,2021-07-31,16,07,,1.0,1000
Mid-Size SUV,2020,2021-07-01,2021-07-31,17,07,,1.0,1000
Mid-Size SUV,2020,2021-07-01,2021-07-31,19,07,,2.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,4,08,,1.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,5,08,,1.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,6,08,,1.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,8,08,,1.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,10,08,,1.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,11,08,,1.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,12,08,,2.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,13,08,,2.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,14,08,,2.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,15,08,,2.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,16,08,,1.0,1000
Mid-Size SUV,2020,2021-08-01,2021-08-31,18,08,,1.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,6,09,,1.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,9,09,,1.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,10,09,,2.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,11,09,,1.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,13,09,,2.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,14,09,,1.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,17,09,,3.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,20,09,,1.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,21,09,,1.0,1000
Mid-Size SUV,2020,2021-09-01,2021-09-30,23,09,1.0,,1000
Mid-Size SUV,2020,2021-10-01,2021-10-31,6,10,,2.0,999
Mid-Size SUV,2020,2021-10-01,2021-10-31,13,10,,1.0,999
Mid-Size SUV,2020,2021-10-01,2021-10-31,17,10,,1.0,999
Mid-Size SUV,2020,2021-10-01,2021-10-31,18,10,,2.0,999
Mid-Size SUV,2020,2021-10-01,2021-10-31,21,10,1.0,,999
Mid-Size SUV,2020,2021-10-01,2021-10-31,22,10,1.0,,999
Mid-Size SUV,2020,2021-11-01,2021-11-30,6,11,,1.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,10,11,,1.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,12,11,,1.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,13,11,,2.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,15,11,,2.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,16,11,,1.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,18,11,,2.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,20,11,,1.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,21,11,,1.0,997
Mid-Size SUV,2020,2021-11-01,2021-11-30,22,11,1.0,2.0,997
Mid-Size SUV,2020,2021-12-01,2021-12-31,10,12,,1.0,996
Mid-Size SUV,2020,2021-12-01,2021-12-31,11,12,,1.0,996
Mid-Size SUV,2020,2021-12-01,2021-12-31,14,12,,1.0,996
Mid-Size SUV,2020,2021-12-01,2021-12-31,15,12,,3.0,996
Mid-Size SUV,2020,2021-12-01,2021-12-31,17,12,,1.0,996
Mid-Size SUV,2020,2021-12-01,2021-12-31,22,12,,2.0,996
Mid-Size SUV,2020,2021-12-01,2021-12-31,25,12,1.0,,996
Mid-Size SUV,2020,2021-12-01,2021-12-31,26,12,1.0,,996
Mid-Size SUV,2020,2022-01-01,2022-01-31,13,01,,1.0,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,15,01,,1.0,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,16,01,,1.0,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,17,01,,1.0,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,19,01,,1.0,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,20,01,1.0,2.0,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,21,01,,3.0,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,22,01,1.0,,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,24,01,1.0,,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,25,01,2.0,,994
Mid-Size SUV,2020,2022-01-01,2022-01-31,26,01,1.0,,994
Mid-Size SUV,2020,2022-02-01,2022-02-28,10,02,,1.0,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,11,02,,1.0,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,13,02,,1.0,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,15,02,,2.0,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,18,02,,4.0,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,20,02,,2.0,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,22,02,2.0,,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,24,02,1.0,,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,25,02,2.0,,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,26,02,1.0,,987
Mid-Size SUV,2020,2022-02-01,2022-02-28,27,02,,2.0,987
Mid-Size SUV,2020,2022-03-01,2022-03-31,11,03,,1.0,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,14,03,,1.0,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,16,03,,1.0,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,17,03,,1.0,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,18,03,,1.0,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,22,03,1.0,1.0,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,23,03,2.0,,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,24,03,1.0,,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,25,03,1.0,,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,26,03,1.0,,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,27,03,2.0,,982
Mid-Size SUV,2020,2022-03-01,2022-03-31,29,03,1.0,,982
Mid-Size SUV,2020,2022-04-01,2022-04-30,12,04,,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,13,04,,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,16,04,,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,17,04,,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,19,04,,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,20,04,,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,21,04,1.0,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,22,04,,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,23,04,1.0,3.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,24,04,2.0,,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,25,04,1.0,,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,26,04,1.0,1.0,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,27,04,2.0,,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,28,04,1.0,,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,29,04,1.0,,972
Mid-Size SUV,2020,2022-04-01,2022-04-30,30,04,1.0,,972
Mid-Size SUV,2020,2022-05-01,2022-05-31,13,05,,1.0,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,16,05,,1.0,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,20,05,,2.0,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,21,05,2.0,,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,22,05,,3.0,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,23,05,,1.0,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,24,05,2.0,1.0,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,25,05,3.0,,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,26,05,1.0,1.0,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,27,05,5.0,,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,28,05,3.0,,961
Mid-Size SUV,2020,2022-05-01,2022-05-31,29,05,1.0,,961
Mid-Size SUV,2020,2022-06-01,2022-06-30,12,06,,2.0,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,17,06,,3.0,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,20,06,,1.0,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,22,06,1.0,,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,23,06,1.0,,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,24,06,1.0,,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,25,06,2.0,1.0,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,26,06,1.0,,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,27,06,5.0,,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,28,06,2.0,,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,29,06,4.0,,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,31,06,,1.0,943
Mid-Size SUV,2020,2022-06-01,2022-06-30,32,06,1.0,,943
Mid-Size SUV,2020,2022-07-01,2022-07-31,19,07,,1.0,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,20,07,,1.0,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,21,07,1.0,1.0,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,22,07,,1.0,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,23,07,3.0,1.0,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,24,07,4.0,1.0,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,25,07,3.0,,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,26,07,2.0,1.0,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,27,07,3.0,,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,28,07,3.0,,926
Mid-Size SUV,2020,2022-07-01,2022-07-31,29,07,2.0,,926
Mid-Size SUV,2020,2022-08-01,2022-08-31,16,08,,1.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,17,08,,1.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,18,08,,1.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,19,08,,1.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,21,08,,1.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,23,08,2.0,,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,24,08,2.0,1.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,25,08,4.0,2.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,26,08,4.0,,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,27,08,3.0,,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,28,08,7.0,,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,29,08,4.0,3.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,30,08,2.0,,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,31,08,,1.0,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,32,08,3.0,,904
Mid-Size SUV,2020,2022-08-01,2022-08-31,33,08,3.0,,904
Mid-Size SUV,2020,2022-09-01,2022-09-30,16,09,,1.0,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,20,09,,2.0,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,21,09,1.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,22,09,2.0,1.0,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,24,09,3.0,1.0,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,25,09,4.0,2.0,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,26,09,1.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,27,09,7.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,28,09,4.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,29,09,3.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,30,09,6.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,31,09,2.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,32,09,2.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,33,09,1.0,,868
Mid-Size SUV,2020,2022-09-01,2022-09-30,34,09,1.0,,868
Mid-Size SUV,2020,2022-10-01,2022-10-31,18,10,,1.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,19,10,,1.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,21,10,,1.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,22,10,3.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,23,10,1.0,2.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,24,10,,2.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,25,10,2.0,1.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,26,10,5.0,2.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,27,10,5.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,28,10,6.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,29,10,4.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,30,10,6.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,31,10,5.0,1.0,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,32,10,2.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,33,10,4.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,34,10,2.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,35,10,1.0,,834
Mid-Size SUV,2020,2022-10-01,2022-10-31,36,10,1.0,,834
Mid-Size SUV,2020,2022-11-01,2022-11-30,19,11,,1.0,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,21,11,,1.0,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,22,11,1.0,1.0,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,24,11,2.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,25,11,6.0,1.0,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,26,11,6.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,27,11,6.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,28,11,7.0,1.0,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,29,11,6.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,30,11,7.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,31,11,7.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,32,11,8.0,1.0,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,33,11,2.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,34,11,2.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,35,11,3.0,,787
Mid-Size SUV,2020,2022-11-01,2022-11-30,36,11,2.0,,787
Mid-Size SUV,2020,2022-12-01,2022-12-31,19,12,,1.0,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,24,12,2.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,25,12,3.0,2.0,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,26,12,7.0,1.0,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,27,12,5.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,28,12,10.0,1.0,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,29,12,1.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,30,12,3.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,31,12,4.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,32,12,2.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,33,12,4.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,34,12,4.0,,723
Mid-Size SUV,2020,2022-12-01,2022-12-31,36,12,7.0,,723
Mid-Size SUV,2020,2023-01-01,2023-01-31,20,01,1.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,21,01,,1.0,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,22,01,1.0,2.0,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,24,01,1.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,25,01,2.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,26,01,7.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,27,01,7.0,1.0,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,28,01,4.0,1.0,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,29,01,9.0,1.0,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,30,01,9.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,31,01,3.0,1.0,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,32,01,6.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,33,01,3.0,2.0,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,34,01,3.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,35,01,1.0,,668
Mid-Size SUV,2020,2023-01-01,2023-01-31,36,01,5.0,,668
Mid-Size SUV,2020,2023-02-01,2023-02-28,21,02,,1.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,23,02,,1.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,24,02,1.0,2.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,25,02,7.0,1.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,26,02,4.0,1.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,27,02,8.0,,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,28,02,4.0,2.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,29,02,6.0,1.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,30,02,9.0,2.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,31,02,8.0,,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,32,02,3.0,,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,33,02,4.0,1.0,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,34,02,2.0,,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,35,02,2.0,,608
Mid-Size SUV,2020,2023-02-01,2023-02-28,36,02,11.0,,608
Mid-Size SUV,2020,2023-03-01,2023-03-31,23,03,,1.0,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,25,03,1.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,26,03,3.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,27,03,5.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,28,03,5.0,1.0,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,29,03,2.0,2.0,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,30,03,4.0,1.0,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,31,03,8.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,32,03,8.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,33,03,5.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,34,03,3.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,35,03,1.0,,536
Mid-Size SUV,2020,2023-03-01,2023-03-31,36,03,17.0,,536
Mid-Size SUV,2020,2023-04-01,2023-04-30,21,04,1.0,,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,23,04,3.0,,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,24,04,1.0,,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,25,04,1.0,,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,26,04,4.0,1.0,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,27,04,4.0,1.0,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,28,04,2.0,1.0,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,29,04,1.0,1.0,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,30,04,6.0,1.0,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,31,04,7.0,1.0,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,32,04,6.0,1.0,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,33,04,4.0,,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,34,04,2.0,,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,35,04,2.0,,475
Mid-Size SUV,2020,2023-04-01,2023-04-30,36,04,10.0,,475
Mid-Size SUV,2020,2023-05-01,2023-05-31,22,05,4.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,23,05,9.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,24,05,21.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,25,05,25.0,1.0,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,26,05,22.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,27,05,38.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,28,05,46.0,2.0,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,29,05,31.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,30,05,49.0,3.0,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,31,05,48.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,32,05,47.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,33,05,35.0,1.0,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,34,05,24.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,35,05,12.0,,423
Mid-Size SUV,2020,2023-05-01,2023-05-31,36,05,13.0,,423
Mid-Size SUV,2021,2021-02-01,2021-02-28,1,02,,1.0,111
Mid-Size SUV,2021,2021-03-01,2021-03-31,2,03,,1.0,160
Mid-Size SUV,2021,2021-04-01,2021-04-30,0,04,,1.0,223
Mid-Size SUV,2021,2021-04-01,2021-04-30,1,04,,1.0,223
Mid-Size SUV,2021,2021-04-01,2021-04-30,3,04,,1.0,223
Mid-Size SUV,2021,2021-05-01,2021-05-31,2,05,,1.0,298
Mid-Size SUV,2021,2021-05-01,2021-05-31,5,05,,1.0,298
Mid-Size SUV,2021,2021-06-01,2021-06-30,1,06,,1.0,379
Mid-Size SUV,2021,2021-06-01,2021-06-30,2,06,,1.0,379
Mid-Size SUV,2021,2021-07-01,2021-07-31,0,07,,1.0,447
Mid-Size SUV,2021,2021-07-01,2021-07-31,1,07,,2.0,447
Mid-Size SUV,2021,2021-07-01,2021-07-31,2,07,,2.0,447
Mid-Size SUV,2021,2021-07-01,2021-07-31,8,07,,1.0,447
Mid-Size SUV,2021,2021-08-01,2021-08-31,1,08,,3.0,535
Mid-Size SUV,2021,2021-08-01,2021-08-31,3,08,,1.0,535
Mid-Size SUV,2021,2021-08-01,2021-08-31,5,08,,1.0,535
Mid-Size SUV,2021,2021-09-01,2021-09-30,0,09,,2.0,622
Mid-Size SUV,2021,2021-09-01,2021-09-30,2,09,,1.0,622
Mid-Size SUV,2021,2021-09-01,2021-09-30,4,09,,1.0,622
Mid-Size SUV,2021,2021-09-01,2021-09-30,6,09,,1.0,622
Mid-Size SUV,2021,2021-10-01,2021-10-31,0,10,,1.0,693
Mid-Size SUV,2021,2021-10-01,2021-10-31,2,10,,2.0,693
Mid-Size SUV,2021,2021-10-01,2021-10-31,6,10,,1.0,693
Mid-Size SUV,2021,2021-10-01,2021-10-31,7,10,,1.0,693
Mid-Size SUV,2021,2021-10-01,2021-10-31,10,10,,1.0,693
Mid-Size SUV,2021,2021-11-01,2021-11-30,5,11,,1.0,744
Mid-Size SUV,2021,2021-11-01,2021-11-30,6,11,,1.0,744
Mid-Size SUV,2021,2021-11-01,2021-11-30,9,11,,1.0,744
Mid-Size SUV,2021,2021-11-01,2021-11-30,10,11,,1.0,744
Mid-Size SUV,2021,2021-12-01,2021-12-31,0,12,,1.0,812
Mid-Size SUV,2021,2021-12-01,2021-12-31,2,12,,1.0,812
Mid-Size SUV,2021,2021-12-01,2021-12-31,3,12,,1.0,812
Mid-Size SUV,2021,2021-12-01,2021-12-31,4,12,,1.0,812
Mid-Size SUV,2021,2021-12-01,2021-12-31,5,12,,2.0,812
Mid-Size SUV,2021,2021-12-01,2021-12-31,7,12,,1.0,812
Mid-Size SUV,2021,2022-01-01,2022-01-31,1,01,,1.0,858
Mid-Size SUV,2021,2022-01-01,2022-01-31,4,01,,3.0,858
Mid-Size SUV,2021,2022-01-01,2022-01-31,5,01,,2.0,858
Mid-Size SUV,2021,2022-01-01,2022-01-31,7,01,,1.0,858
