vin,manufacture_date,purchase_date,model_year,car_type,annual_mileage,n_fails,nvlw_timeout,days_to_mileout,nvlw_mileout,nvlw_end_date
19349,2020-02-07,2020-05-20,2020,Electric Vehicle,7354.759552414583,0.0,2023-05-20,1786.5981758283467,2025-04-11,2023-05-20
19350,2020-01-06,2020-12-27,2020,Electric Vehicle,8072.978686309643,0.0,2023-12-27,1627.6520118011879,2025-06-12,2023-12-27
19351,2019-08-09,2020-03-29,2020,Electric Vehicle,7086.835423528146,0.0,2023-03-29,1854.1421120597033,2025-04-26,2023-03-29
19352,2019-12-24,2020-03-08,2020,Electric Vehicle,6879.507686890702,0.0,2023-03-08,1910.02039652329,2025-05-31,2023-03-08
19353,2020-04-04,2020-07-28,2020,Electric Vehicle,7084.157769850379,0.0,2023-07-28,1854.8429364352687,2025-08-26,2023-07-28
19354,2019-08-17,2019-12-13,2020,Electric Vehicle,6819.335848451551,0.0,2022-12-13,1926.8738616215342,2025-03-23,2022-12-13
19355,2020-04-04,2020-06-13,2020,Electric Vehicle,6151.316423412747,0.0,2023-06-13,2136.128122102022,2026-04-19,2023-06-13
19356,2019-11-16,2020-08-13,2020,Electric Vehicle,7482.020584271741,0.0,2023-08-13,1756.2100841612391,2025-06-04,2023-08-13
19357,2020-02-12,2020-09-27,2020,Electric Vehicle,8744.305614723015,0.0,2023-09-27,1502.6922181077296,2024-11-08,2023-09-27
19358,2019-10-13,2020-09-23,2020,Electric Vehicle,7021.268871596063,0.0,2023-09-23,1871.4566042552128,2025-11-07,2023-09-23
19359,2020-06-17,2021-04-19,2020,Electric Vehicle,5935.561039468482,0.0,2024-04-19,2213.7755660544367,2027-05-12,2024-04-19
19360,2020-06-19,2021-05-10,2020,Electric Vehicle,8377.39072953936,0.0,2024-05-10,1568.507477354171,2025-08-26,2024-05-10
19361,2019-09-13,2020-07-13,2020,Electric Vehicle,7846.505429025046,0.0,2023-07-13,1674.6308428454995,2025-02-12,2023-07-13
19362,2019-08-02,2020-04-25,2020,Electric Vehicle,7638.632791701989,0.0,2023-04-25,1720.2031251291805,2025-01-09,2023-04-25
19363,2020-04-26,2021-01-12,2020,Electric Vehicle,8559.490386474074,0.0,2024-01-12,1535.1381223307599,2025-03-27,2024-01-12
19364,2020-07-12,2020-09-13,2020,Electric Vehicle,6597.11203010992,0.0,2023-09-13,1991.7806367434184,2026-02-26,2023-09-13
19365,2020-03-19,2020-07-11,2020,Electric Vehicle,7197.482285069491,0.0,2023-07-11,1825.6383940336623,2025-07-11,2023-07-11
19366,2020-07-20,2021-02-16,2020,Electric Vehicle,8446.986942542004,0.0,2024-02-16,1555.5842680213375,2025-05-22,2024-02-16
19367,2020-06-19,2021-04-01,2020,Electric Vehicle,7356.566313187279,0.0,2024-04-01,1786.1593902097256,2026-02-20,2024-04-01
19368,2019-08-30,2019-11-10,2020,Electric Vehicle,5141.703311474235,0.0,2022-11-10,2555.5733584776763,2026-11-09,2022-11-10
19369,2020-01-18,2020-12-26,2020,Electric Vehicle,6515.586860905061,0.0,2023-12-26,2016.7024522139145,2026-07-05,2023-12-26
19370,2020-03-05,2020-05-18,2020,Electric Vehicle,6129.080086803184,0.0,2023-05-18,2143.8780067978496,2026-04-01,2023-05-18
19371,2020-01-25,2020-05-27,2020,Electric Vehicle,6703.051288943117,0.0,2023-05-27,1960.3012767744776,2025-10-08,2023-05-27
19372,2019-11-22,2020-10-25,2020,Electric Vehicle,7049.1284221045535,0.0,2023-10-25,1864.0602374040714,2025-12-02,2023-10-25
19373,2020-06-20,2021-04-09,2020,Electric Vehicle,6871.5905743128715,0.0,2024-04-09,1912.2210291630977,2026-07-04,2024-04-09
19374,2019-08-23,2020-04-03,2020,Electric Vehicle,5847.645435244034,0.0,2023-04-03,2247.058263964604,2026-05-29,2023-04-03
19375,2020-04-14,2020-09-14,2020,Electric Vehicle,7482.658384518371,0.0,2023-09-14,1756.060389872492,2025-07-06,2023-09-14
19376,2020-05-19,2020-09-04,2020,Electric Vehicle,7581.3723273589785,0.0,2023-09-04,1733.19544702765,2025-06-03,2023-09-04
19377,2020-06-23,2020-11-09,2020,Electric Vehicle,7513.302464971133,0.0,2023-11-09,1748.8980460006655,2025-08-24,2023-11-09
19378,2020-06-14,2020-11-23,2020,Electric Vehicle,5021.840420245536,0.0,2023-11-23,2616.570599700087,2028-01-23,2023-11-23
19379,2019-12-20,2020-11-24,2020,Electric Vehicle,7630.059958362346,0.0,2023-11-24,1722.135877267767,2025-08-12,2023-11-24
19380,2020-02-29,2021-02-10,2020,Electric Vehicle,4695.423853107879,0.0,2024-02-10,2798.469405760397,2028-10-09,2024-02-10
19381,2019-12-18,2020-04-26,2020,Electric Vehicle,7328.793717780341,0.0,2023-04-26,1792.9280732954903,2025-03-24,2023-04-26
19382,2019-11-27,2020-08-26,2020,Electric Vehicle,5646.651259023227,0.0,2023-08-26,2327.042949394575,2027-01-09,2023-08-26
19383,2019-11-28,2020-05-11,2020,Electric Vehicle,8161.215442434157,0.0,2023-05-11,1610.054298000602,2024-10-07,2023-05-11
19384,2020-04-05,2021-03-22,2020,Electric Vehicle,6232.000538184298,0.0,2024-03-22,2108.4722184296147,2026-12-29,2024-03-22
19385,2020-06-17,2021-03-25,2020,Electric Vehicle,5528.969199487529,0.0,2024-03-25,2376.573195817029,2027-09-27,2024-03-25
19386,2019-11-13,2020-09-03,2020,Electric Vehicle,5689.706986166952,0.0,2023-09-03,2309.433514229556,2026-12-30,2023-09-03
19387,2019-10-31,2020-09-06,2020,Electric Vehicle,6608.148396102772,0.0,2023-09-06,1988.4541345574896,2026-02-15,2023-09-06
19388,2020-07-12,2020-11-11,2020,Electric Vehicle,7304.822689589108,0.0,2023-11-11,1798.8116287514044,2025-10-15,2023-11-11
19389,2019-10-03,2020-01-08,2020,Electric Vehicle,6456.004352765359,0.0,2023-01-08,2035.3146128799658,2025-08-04,2023-01-08
19390,2019-12-21,2020-07-19,2020,Electric Vehicle,7382.51849134628,0.0,2023-07-19,1779.8804046888047,2025-06-03,2023-07-19
19391,2020-05-11,2021-05-05,2020,Electric Vehicle,5685.301097508452,1.0,2024-05-05,2311.223235961684,2027-09-02,2024-05-05
19392,2019-09-02,2019-11-26,2020,Electric Vehicle,6005.691315120487,0.0,2022-11-26,2187.9246385703364,2025-11-22,2022-11-26
19393,2020-06-01,2020-09-20,2020,Electric Vehicle,7978.2056208322165,0.0,2023-09-20,1646.9868820740362,2025-03-25,2023-09-20
19394,2019-11-28,2020-04-03,2020,Electric Vehicle,7346.036646538037,0.0,2023-04-03,1788.7196364848633,2025-02-25,2023-04-03
19395,2020-05-10,2020-08-08,2020,Electric Vehicle,8352.753229474949,0.0,2023-08-08,1573.1339881599706,2024-11-28,2023-08-08
19396,2019-08-27,2020-01-28,2020,Electric Vehicle,7832.276478691534,0.0,2023-01-28,1677.6731561696838,2024-09-01,2023-01-28
19397,2019-10-04,2020-03-26,2020,Electric Vehicle,7465.815997156468,0.0,2023-03-26,1760.0219460276917,2025-01-19,2023-03-26
19398,2020-06-11,2020-11-05,2020,Electric Vehicle,8631.02564641877,0.0,2023-11-05,1522.4146629030256,2025-01-05,2023-11-05
19399,2019-08-18,2020-01-28,2020,Electric Vehicle,7515.734278094615,0.0,2023-01-28,1748.3321673968555,2024-11-10,2023-01-28
19400,2019-08-08,2020-01-14,2020,Electric Vehicle,8729.944082395523,0.0,2023-01-14,1505.1642800894488,2024-02-27,2023-01-14
19401,2020-03-10,2020-08-28,2020,Electric Vehicle,5854.612105248857,0.0,2023-08-28,2244.3843868357303,2026-10-20,2023-08-28
19402,2020-02-21,2020-11-08,2020,Electric Vehicle,7865.527532517151,0.0,2023-11-08,1670.5808918317903,2025-06-06,2023-11-08
19403,2019-08-22,2020-02-22,2020,Electric Vehicle,5885.244502007833,0.0,2023-02-22,2232.702480842913,2026-04-04,2023-02-22
19404,2020-05-15,2020-12-23,2020,Electric Vehicle,7855.640586446887,0.0,2023-12-23,1672.6834502421184,2025-07-23,2023-12-23
19405,2020-01-29,2020-07-28,2020,Electric Vehicle,6649.6817009344,0.0,2023-07-28,1976.034431565889,2025-12-25,2023-07-28
19406,2019-12-20,2020-10-30,2020,Electric Vehicle,5345.321278252714,0.0,2023-10-30,2458.2245511527462,2027-07-24,2023-10-30
19407,2020-07-21,2021-04-02,2020,Electric Vehicle,5131.904304845425,0.0,2024-04-02,2560.453044222496,2028-04-05,2024-04-02
19408,2019-10-06,2020-02-09,2020,Electric Vehicle,6015.253935762163,0.0,2023-02-09,2184.4464324073624,2026-02-01,2023-02-09
19409,2020-04-15,2020-09-20,2020,Electric Vehicle,6611.220528365615,0.0,2023-09-20,1987.530130574602,2026-03-01,2023-09-20
19410,2019-10-01,2020-03-29,2020,Electric Vehicle,8363.198466514114,0.0,2023-03-29,1571.1692186442774,2024-07-17,2023-03-29
19411,2020-05-19,2020-10-19,2020,Electric Vehicle,7659.427216464307,0.0,2023-10-19,1715.5329802932179,2025-07-01,2023-10-19
19412,2019-10-28,2020-10-04,2020,Electric Vehicle,8284.0832404586,0.0,2023-10-04,1586.1743078371796,2025-02-06,2023-10-04
19413,2019-09-02,2020-05-21,2020,Electric Vehicle,8235.061404990241,0.0,2023-05-21,1595.6165174478833,2024-10-03,2023-05-21
19414,2020-01-07,2020-06-02,2020,Electric Vehicle,7297.154272009317,0.0,2023-06-02,1800.7019599959503,2025-05-08,2023-06-02
19415,2020-03-25,2020-07-08,2020,Electric Vehicle,6351.713734001262,0.0,2023-07-08,2068.7330302152104,2026-03-08,2023-07-08
19416,2019-10-14,2020-02-16,2020,Electric Vehicle,6554.565048525416,0.0,2023-02-16,2004.7096798522293,2025-08-13,2023-02-16
19417,2020-07-02,2021-01-17,2020,Electric Vehicle,5625.543563148547,0.0,2024-01-17,2335.7742860755134,2027-06-11,2024-01-17
19418,2019-08-26,2020-02-15,2020,Electric Vehicle,7930.342319349259,0.0,2023-02-15,1656.9272133360105,2024-08-29,2023-02-15
19419,2020-01-29,2020-05-14,2020,Electric Vehicle,7088.250514890275,0.0,2023-05-14,1853.7719529518358,2025-06-11,2023-05-14
19420,2019-09-03,2020-01-21,2020,Electric Vehicle,8793.470380913259,0.0,2023-01-21,1494.2905850369539,2024-02-23,2023-01-21
19421,2020-05-14,2020-08-17,2020,Electric Vehicle,8159.78260174601,0.0,2023-08-17,1610.3370201539847,2025-01-13,2023-08-17
19422,2020-07-31,2021-06-14,2020,Electric Vehicle,6864.926945059619,0.0,2024-06-14,1914.077178848388,2026-09-10,2024-06-14
19423,2020-01-29,2021-01-02,2020,Electric Vehicle,7148.452316698471,0.0,2024-01-02,1838.1601244377803,2026-01-14,2024-01-02
19424,2020-03-06,2020-11-08,2020,Electric Vehicle,6759.485401082811,0.0,2023-11-08,1943.9349625483453,2026-03-06,2023-11-08
19425,2020-01-06,2020-06-07,2020,Electric Vehicle,7186.198965866512,0.0,2023-06-07,1828.504897013463,2025-06-10,2023-06-07
19426,2020-02-22,2020-10-02,2020,Electric Vehicle,6236.933079568166,0.0,2023-10-02,2106.8047119257835,2026-07-10,2023-10-02
19427,2019-12-28,2020-09-11,2020,Electric Vehicle,7063.614750159745,0.0,2023-09-11,1860.237352228593,2025-10-15,2023-09-11
19428,2019-11-28,2020-05-24,2020,Electric Vehicle,7211.2481849057995,0.0,2023-05-24,1822.153344757146,2025-05-20,2023-05-24
19429,2020-01-01,2020-06-10,2020,Electric Vehicle,5180.915091280682,0.0,2023-06-10,2536.2314897061738,2027-05-21,2023-06-10
19430,2020-05-16,2020-11-04,2020,Electric Vehicle,6807.714446094792,0.0,2023-11-04,1930.1632146950124,2026-02-16,2023-11-04
19431,2019-12-20,2020-07-16,2020,Electric Vehicle,7232.545273161547,0.0,2023-07-16,1816.7877978945774,2025-07-07,2023-07-16
19432,2020-05-12,2020-10-22,2020,Electric Vehicle,6594.572002750356,0.0,2023-10-22,1992.5478097016432,2026-04-07,2023-10-22
19433,2019-12-27,2020-03-13,2020,Electric Vehicle,6725.169007712885,0.0,2023-03-13,1953.8542429090103,2025-07-19,2023-03-13
19434,2020-05-12,2021-01-08,2020,Electric Vehicle,6426.0065784368635,0.0,2024-01-08,2044.8158338481387,2026-08-15,2024-01-08
19435,2019-09-06,2020-06-26,2020,Electric Vehicle,6544.704449384878,0.0,2023-06-26,2007.730081873292,2025-12-25,2023-06-26
19436,2020-04-26,2021-03-10,2020,Electric Vehicle,5727.450051687454,0.0,2024-03-10,2294.214682174071,2027-06-21,2024-03-10
19437,2020-01-30,2020-07-24,2020,Electric Vehicle,5607.490390943321,0.0,2023-07-24,2343.2942517783827,2026-12-23,2023-07-24
19438,2019-08-05,2020-01-26,2020,Electric Vehicle,6707.424247875541,0.0,2023-01-26,1959.0232426645537,2025-06-07,2023-01-26
19439,2020-02-24,2020-08-24,2020,Electric Vehicle,7006.199362851889,0.0,2023-08-24,1875.4818867516974,2025-10-12,2023-08-24
19440,2020-03-30,2021-02-22,2020,Electric Vehicle,8061.15122725008,0.0,2024-02-22,1630.0401306926578,2025-08-10,2024-02-22
19441,2020-03-15,2021-01-30,2020,Electric Vehicle,5886.97039300115,0.0,2024-01-30,2232.0479164668072,2027-03-12,2024-01-30
19442,2020-04-22,2021-02-11,2020,Electric Vehicle,6078.514890303577,0.0,2024-02-11,2161.7122335195522,2027-01-13,2024-02-11
19443,2019-11-06,2020-08-07,2020,Electric Vehicle,6477.094452412931,0.0,2023-08-07,2028.6874147874928,2026-02-26,2023-08-07
19444,2019-09-09,2020-06-07,2020,Electric Vehicle,6861.188623802239,0.0,2023-06-07,1915.1200645345698,2025-09-04,2023-06-07
19445,2020-06-20,2021-05-10,2020,Electric Vehicle,7610.205216128444,0.0,2024-05-10,1726.6288656910544,2026-01-31,2024-05-10
19446,2019-11-04,2020-04-05,2020,Electric Vehicle,7366.76225390397,0.0,2023-04-05,1783.6872627505438,2025-02-22,2023-04-05
19447,2019-08-15,2020-01-29,2020,Electric Vehicle,7659.998833814131,0.0,2023-01-29,1715.404960898306,2024-10-09,2023-01-29
19448,2019-08-01,2019-10-05,2020,Electric Vehicle,5673.9287508252355,0.0,2022-10-05,2315.8556578788325,2026-02-06,2022-10-05
19449,2020-03-25,2020-09-09,2020,Electric Vehicle,6636.505854385368,0.0,2023-09-09,1979.9575692858243,2026-02-10,2023-09-09
19450,2019-10-27,2020-06-23,2020,Electric Vehicle,7232.204763969426,0.0,2023-06-23,1816.873336532587,2025-06-14,2023-06-23
19451,2020-03-03,2020-11-25,2020,Electric Vehicle,6070.198797412434,0.0,2023-11-25,2164.6737509818026,2026-10-30,2023-11-25
19452,2019-11-25,2020-03-02,2020,Electric Vehicle,7400.381766751006,0.0,2023-03-02,1775.5840731131443,2025-01-11,2023-03-02
19453,2019-12-26,2020-10-10,2020,Electric Vehicle,6862.186802424723,0.0,2023-10-10,1914.8414897940465,2026-01-07,2023-10-10
19454,2019-09-21,2020-04-22,2020,Electric Vehicle,6099.082455327146,0.0,2023-04-22,2154.422422756898,2026-03-16,2023-04-22
19455,2020-02-05,2021-01-30,2020,Electric Vehicle,6184.628305877306,0.0,2024-01-30,2124.622426785607,2026-11-25,2024-01-30
19456,2019-08-19,2019-12-18,2020,Electric Vehicle,7368.699294424872,0.0,2022-12-18,1783.2183774878245,2024-11-04,2022-12-18
19457,2020-05-29,2021-03-31,2020,Electric Vehicle,8176.5514735845445,0.0,2024-03-31,1607.0344621996874,2025-08-24,2024-03-31
19458,2020-06-14,2020-12-22,2020,Electric Vehicle,8284.84387796301,0.0,2023-12-22,1586.0286800275496,2025-04-26,2023-12-22
19459,2019-11-17,2020-08-06,2020,Electric Vehicle,7136.804950193552,0.0,2023-08-06,1841.1600277297252,2025-08-21,2023-08-06
19460,2020-05-05,2021-01-01,2020,Electric Vehicle,6071.505005393757,0.0,2024-01-01,2164.2080486348586,2026-12-05,2024-01-01
19461,2019-08-19,2020-04-26,2020,Electric Vehicle,7697.346767323527,0.0,2023-04-26,1707.0817253266296,2024-12-28,2023-04-26
19462,2020-01-12,2020-12-11,2020,Electric Vehicle,5235.493205146019,0.0,2023-12-11,2509.7921981991235,2027-10-26,2023-12-11
19463,2020-04-14,2020-12-09,2020,Electric Vehicle,6528.3396091960585,0.0,2023-12-09,2012.7629361515621,2026-06-14,2023-12-09
19464,2020-07-19,2020-10-30,2020,Electric Vehicle,6914.8602003567685,0.0,2023-10-30,1900.2553369512877,2026-01-12,2023-10-30
19465,2020-04-06,2020-10-18,2020,Electric Vehicle,7547.4796798988045,0.0,2023-10-18,1740.9785196236762,2025-07-25,2023-10-18
19466,2019-11-26,2020-02-25,2020,Electric Vehicle,7122.458024325955,0.0,2023-02-25,1844.8687173896715,2025-03-15,2023-02-25
19467,2019-11-01,2020-05-06,2020,Electric Vehicle,6153.548706726771,0.0,2023-05-06,2135.3532126325686,2026-03-11,2023-05-06
19468,2019-11-19,2020-03-02,2020,Electric Vehicle,5987.741225313014,0.0,2023-03-02,2194.483613361747,2026-03-05,2023-03-02
19469,2020-06-18,2021-02-21,2020,Electric Vehicle,8885.211792215876,0.0,2024-02-21,1478.8617657388475,2025-03-11,2024-02-21
19470,2020-06-08,2021-05-31,2020,Electric Vehicle,7010.846890094886,0.0,2024-05-31,1874.2386199539671,2026-07-18,2024-05-31
19471,2020-04-27,2020-10-25,2020,Electric Vehicle,6912.727733058383,0.0,2023-10-25,1900.8415357025058,2026-01-08,2023-10-25
19472,2019-08-28,2020-04-20,2020,Electric Vehicle,7275.562612768134,0.0,2023-04-20,1806.0458962912594,2025-03-31,2023-04-20
19473,2020-01-09,2020-06-24,2020,Electric Vehicle,7627.586118539247,0.0,2023-06-24,1722.694414168926,2025-03-13,2023-06-24
19474,2019-12-25,2020-07-23,2020,Electric Vehicle,9081.132857568391,0.0,2023-07-23,1446.9560357823495,2024-07-09,2023-07-23
19475,2019-10-06,2020-03-25,2020,Electric Vehicle,7150.806506377145,0.0,2023-03-25,1837.5549650632615,2025-04-06,2023-03-25
19476,2019-08-18,2020-03-25,2020,Electric Vehicle,6827.635075479912,0.0,2023-03-25,1924.5316796718803,2025-07-02,2023-03-25
19477,2019-10-20,2020-04-09,2020,Electric Vehicle,6124.195370251801,0.0,2023-04-09,2145.587984313397,2026-02-23,2023-04-09
19478,2020-04-28,2021-04-08,2020,Electric Vehicle,7557.8805514589685,0.0,2024-04-08,1738.5826503256212,2026-01-11,2024-04-08
19479,2020-04-02,2020-08-11,2020,Electric Vehicle,7011.5305145685115,0.0,2023-08-11,1874.0558816221078,2025-09-28,2023-08-11
19480,2020-01-23,2020-07-24,2020,Electric Vehicle,5929.396455049197,0.0,2023-07-24,2216.077150451053,2026-08-18,2023-07-24
19481,2019-12-25,2020-07-30,2020,Electric Vehicle,8505.021290775852,0.0,2023-07-30,1544.9696774129218,2024-10-22,2023-07-30
19482,2019-09-26,2020-03-26,2020,Electric Vehicle,8141.6470017788,0.0,2023-03-26,1613.924061940926,2024-08-26,2023-03-26
19483,2019-08-26,2020-05-26,2020,Electric Vehicle,6950.680664700884,0.0,2023-05-26,1890.4623351108114,2025-07-29,2023-05-26
19484,2020-05-26,2021-05-06,2020,Electric Vehicle,7165.340053015161,0.0,2024-05-06,1833.8278299116755,2026-05-14,2024-05-06
19485,2019-08-19,2020-08-05,2020,Electric Vehicle,5627.111391695734,0.0,2023-08-05,2335.123491493608,2026-12-27,2023-08-05
19486,2020-07-08,2021-05-25,2020,Electric Vehicle,7735.6468060758,0.0,2024-05-25,1698.6297758164792,2026-01-18,2024-05-25
19487,2020-05-25,2020-09-23,2020,Electric Vehicle,5448.532693260199,0.0,2023-09-23,2411.6584665545092,2027-05-02,2023-09-23
19488,2019-10-05,2020-01-31,2020,Electric Vehicle,7882.027561836243,0.0,2023-01-31,1667.0837417039975,2024-08-24,2023-01-31
19489,2019-09-17,2020-08-09,2020,Electric Vehicle,7683.811258294147,0.0,2023-08-09,1710.0888554252647,2025-04-15,2023-08-09
19490,2019-11-07,2020-09-17,2020,Electric Vehicle,7347.188718312804,0.0,2023-09-17,1788.4391573131456,2025-08-10,2023-09-17
19491,2019-09-17,2019-12-26,2020,Electric Vehicle,4454.2214512546525,1.0,2022-12-26,2950.0104886564995,2028-01-23,2022-12-26
19492,2019-08-18,2019-11-24,2020,Electric Vehicle,6748.254003356523,0.0,2022-11-24,1947.170333758077,2025-03-24,2022-11-24
19493,2019-11-21,2020-02-27,2020,Electric Vehicle,7987.853702348882,0.0,2023-02-27,1644.9975787784015,2024-08-29,2023-02-27
19494,2020-03-15,2020-08-08,2020,Electric Vehicle,8044.80623208764,0.0,2023-08-08,1633.3519566437276,2025-01-27,2023-08-08
19495,2019-08-30,2020-05-30,2020,Electric Vehicle,6850.082679012719,0.0,2023-05-30,1918.2250223429164,2025-08-30,2023-05-30
19496,2020-06-05,2021-05-11,2020,Electric Vehicle,7811.262464148651,0.0,2024-05-11,1682.1864660557308,2025-12-18,2024-05-11
19497,2020-07-16,2021-02-22,2020,Electric Vehicle,8453.45505715941,0.0,2024-02-22,1554.394021279081,2025-05-26,2024-02-22
19498,2020-04-01,2020-12-30,2020,Electric Vehicle,6581.308848819124,0.0,2023-12-30,1996.5633435297134,2026-06-19,2023-12-30
19499,2019-08-26,2019-11-17,2020,Electric Vehicle,7554.71218229712,0.0,2022-11-17,1739.3117941396665,2024-08-21,2022-11-17
19500,2020-01-30,2020-07-26,2020,Electric Vehicle,7964.33759104309,0.0,2023-07-26,1649.8547242369036,2025-01-31,2023-07-26
19501,2020-04-01,2021-03-22,2020,Electric Vehicle,6393.006358399781,0.0,2024-03-22,2055.371020042133,2026-11-06,2024-03-22
19502,2020-01-01,2020-03-27,2020,Electric Vehicle,7202.627324043811,0.0,2023-03-27,1824.3342892580395,2025-03-25,2023-03-27
19503,2019-11-17,2020-10-21,2020,Electric Vehicle,8672.17281782089,0.0,2023-10-21,1515.1912070984038,2024-12-14,2023-10-21
19504,2020-03-14,2020-10-30,2020,Electric Vehicle,7241.846912950773,0.0,2023-10-30,1814.454262558549,2025-10-18,2023-10-30
19505,2020-06-11,2021-05-11,2020,Electric Vehicle,5859.433032406805,0.0,2024-05-11,2242.5377894629937,2027-07-02,2024-05-11
19506,2020-02-21,2020-09-05,2020,Electric Vehicle,7775.746369600729,0.0,2023-09-05,1689.8699334344046,2025-04-22,2023-09-05
19507,2020-02-15,2021-01-07,2020,Electric Vehicle,7144.593715192545,0.0,2024-01-07,1839.1528649219886,2026-01-20,2024-01-07
19508,2020-06-20,2021-02-15,2020,Electric Vehicle,8745.735599664158,0.0,2024-02-15,1502.446518107017,2025-03-28,2024-02-15
19509,2019-09-24,2020-02-23,2020,Electric Vehicle,6745.368490192414,0.0,2023-02-23,1948.003288345953,2025-06-24,2023-02-23
19510,2019-08-17,2020-05-08,2020,Electric Vehicle,4565.1083140734045,0.0,2023-05-08,2878.354487119562,2028-03-25,2023-05-08
19511,2020-03-24,2021-01-13,2020,Electric Vehicle,7329.508382755847,0.0,2024-01-13,1792.7532535353273,2025-12-11,2024-01-13
19512,2020-06-11,2021-01-17,2020,Electric Vehicle,6477.673639995218,0.0,2024-01-17,2028.5060239635195,2026-08-08,2024-01-17
19513,2019-08-29,2020-01-06,2020,Electric Vehicle,7526.5426663201,0.0,2023-01-06,1745.821498999679,2024-10-17,2023-01-06
19514,2020-04-27,2020-11-16,2020,Electric Vehicle,7469.73839958437,0.0,2023-11-16,1759.097748420632,2025-09-10,2023-11-16
19515,2020-06-13,2021-01-11,2020,Electric Vehicle,8455.40173295873,0.0,2024-01-11,1554.0361552285494,2025-04-14,2024-01-11
19516,2020-06-07,2020-12-27,2020,Electric Vehicle,6090.488820690307,0.0,2023-12-27,2157.4622968457707,2026-11-23,2023-12-27
