vin,purchase_date,nvlw_end_date,n_claims,censor_date,days_to_censor,censor_claim_status,days_to_censor_claim,censor_claim_date
12206,2020-09-21,2022-04-26,6.0,2022-04-26,582,Censor,582,2022-04-26
12418,2020-09-21,2023-02-17,2.0,2023-02-17,879,Claim,44,2020-11-04
12418,2020-09-21,2023-02-17,2.0,2023-02-17,879,Claim,207,2021-04-16
12418,2020-09-21,2023-02-17,2.0,2023-02-17,879,Censor,879,2023-02-17
12952,2020-09-21,2022-11-03,5.0,2022-11-03,773,Claim,129,2021-01-28
12952,2020-09-21,2022-11-03,5.0,2022-11-03,773,Claim,173,2021-03-13
12952,2020-09-21,2022-11-03,5.0,2022-11-03,773,Claim,186,2021-03-26
12952,2020-09-21,2022-11-03,5.0,2022-11-03,773,Claim,588,2022-05-02
12952,2020-09-21,2022-11-03,5.0,2022-11-03,773,Claim,767,2022-10-28
12952,2020-09-21,2022-11-03,5.0,2022-11-03,773,Censor,773,2022-11-03
12958,2020-09-21,2022-05-25,3.0,2022-05-25,611,Claim,203,2021-04-12
12958,2020-09-21,2022-05-25,3.0,2022-05-25,611,Claim,311,2021-07-29
12958,2020-09-21,2022-05-25,3.0,2022-05-25,611,Claim,329,2021-08-16
12958,2020-09-21,2022-05-25,3.0,2022-05-25,611,Censor,611,2022-05-25
13547,2020-09-21,2022-09-22,0.0,2022-09-22,731,Censor,731,2022-09-22
13882,2020-09-21,2022-12-08,0.0,2022-12-08,808,Censor,808,2022-12-08
13952,2020-09-21,2023-04-23,0.0,2023-04-23,944,Censor,944,2023-04-23
14325,2020-09-21,2021-10-15,3.0,2021-10-15,389,Claim,61,2020-11-21
14325,2020-09-21,2021-10-15,3.0,2021-10-15,389,Claim,64,2020-11-24
14325,2020-09-21,2021-10-15,3.0,2021-10-15,389,Claim,294,2021-07-12
14325,2020-09-21,2021-10-15,3.0,2021-10-15,389,Censor,389,2021-10-15
15364,2020-09-21,2022-08-29,0.0,2022-08-29,707,Censor,707,2022-08-29
15655,2020-09-21,2023-07-04,0.0,2023-05-16,967,Censor,967,2023-05-16
15762,2020-09-21,2022-12-22,1.0,2022-12-22,822,Claim,110,2021-01-09
15762,2020-09-21,2022-12-22,1.0,2022-12-22,822,Censor,822,2022-12-22
16150,2020-09-21,2023-05-14,0.0,2023-05-14,965,Censor,965,2023-05-14
16990,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
17081,2020-09-21,2023-01-25,0.0,2023-01-25,856,Censor,856,2023-01-25
17203,2020-09-21,2023-06-18,0.0,2023-05-16,967,Censor,967,2023-05-16
17952,2020-09-21,2023-06-30,0.0,2023-05-16,967,Censor,967,2023-05-16
18321,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
18361,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
18389,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
18395,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
18562,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
18660,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
18805,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
18887,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
19184,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
19589,2020-09-21,2023-09-21,0.0,2023-05-16,967,Censor,967,2023-05-16
10074,2020-09-22,2023-07-20,0.0,2023-05-16,966,Censor,966,2023-05-16
11331,2020-09-22,2022-12-07,0.0,2022-12-07,806,Censor,806,2022-12-07
11359,2020-09-22,2022-12-13,0.0,2022-12-13,812,Censor,812,2022-12-13
11660,2020-09-22,2023-06-26,1.0,2023-05-16,966,Claim,521,2022-02-25
11660,2020-09-22,2023-06-26,1.0,2023-05-16,966,Censor,966,2023-05-16
11709,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
12315,2020-09-22,2023-02-13,3.0,2023-02-13,874,Claim,442,2021-12-08
12315,2020-09-22,2023-02-13,3.0,2023-02-13,874,Claim,687,2022-08-10
12315,2020-09-22,2023-02-13,3.0,2023-02-13,874,Claim,761,2022-10-23
12315,2020-09-22,2023-02-13,3.0,2023-02-13,874,Censor,874,2023-02-13
12469,2020-09-22,2023-01-04,2.0,2023-01-04,834,Claim,629,2022-06-13
12469,2020-09-22,2023-01-04,2.0,2023-01-04,834,Claim,780,2022-11-11
12469,2020-09-22,2023-01-04,2.0,2023-01-04,834,Censor,834,2023-01-04
12612,2020-09-22,2022-05-27,1.0,2022-05-27,612,Claim,577,2022-04-22
12612,2020-09-22,2022-05-27,1.0,2022-05-27,612,Censor,612,2022-05-27
13084,2020-09-22,2022-10-17,0.0,2022-10-17,755,Censor,755,2022-10-17
13424,2020-09-22,2023-02-01,0.0,2023-02-01,862,Censor,862,2023-02-01
13795,2020-09-22,2022-09-19,0.0,2022-09-19,727,Censor,727,2022-09-19
15317,2020-09-22,2023-09-22,1.0,2023-05-16,966,Claim,491,2022-01-26
15317,2020-09-22,2023-09-22,1.0,2023-05-16,966,Censor,966,2023-05-16
15471,2020-09-22,2023-01-09,0.0,2023-01-09,839,Censor,839,2023-01-09
16243,2020-09-22,2023-03-28,1.0,2023-03-28,917,Claim,741,2022-10-03
16243,2020-09-22,2023-03-28,1.0,2023-03-28,917,Censor,917,2023-03-28
16914,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
17058,2020-09-22,2023-06-19,0.0,2023-05-16,966,Censor,966,2023-05-16
17077,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
17386,2020-09-22,2023-05-10,0.0,2023-05-10,960,Censor,960,2023-05-10
18231,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
18532,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
18541,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
18830,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
19239,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
19754,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
19774,2020-09-22,2023-09-22,0.0,2023-05-16,966,Censor,966,2023-05-16
10334,2020-09-23,2023-01-07,0.0,2023-01-07,836,Censor,836,2023-01-07
10802,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
11195,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
11528,2020-09-23,2023-01-20,0.0,2023-01-20,849,Censor,849,2023-01-20
11920,2020-09-23,2022-12-14,0.0,2022-12-14,812,Censor,812,2022-12-14
12073,2020-09-23,2023-05-03,3.0,2023-05-03,952,Claim,144,2021-02-14
12073,2020-09-23,2023-05-03,3.0,2023-05-03,952,Claim,800,2022-12-02
12073,2020-09-23,2023-05-03,3.0,2023-05-03,952,Claim,812,2022-12-14
12073,2020-09-23,2023-05-03,3.0,2023-05-03,952,Censor,952,2023-05-03
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Claim,255,2021-06-05
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Claim,353,2021-09-11
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Claim,363,2021-09-21
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Claim,428,2021-11-25
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Claim,502,2022-02-07
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Claim,553,2022-03-30
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Claim,704,2022-08-28
12235,2020-09-23,2022-09-29,7.0,2022-09-29,736,Censor,736,2022-09-29
12699,2020-09-23,2022-10-27,1.0,2022-10-27,764,Claim,401,2021-10-29
12699,2020-09-23,2022-10-27,1.0,2022-10-27,764,Censor,764,2022-10-27
12741,2020-09-23,2022-09-18,3.0,2022-09-18,725,Claim,213,2021-04-24
12741,2020-09-23,2022-09-18,3.0,2022-09-18,725,Claim,669,2022-07-24
12741,2020-09-23,2022-09-18,3.0,2022-09-18,725,Claim,696,2022-08-20
12741,2020-09-23,2022-09-18,3.0,2022-09-18,725,Censor,725,2022-09-18
12904,2020-09-23,2022-08-25,5.0,2022-08-25,701,Claim,36,2020-10-29
12904,2020-09-23,2022-08-25,5.0,2022-08-25,701,Claim,139,2021-02-09
12904,2020-09-23,2022-08-25,5.0,2022-08-25,701,Claim,147,2021-02-17
12904,2020-09-23,2022-08-25,5.0,2022-08-25,701,Claim,301,2021-07-21
12904,2020-09-23,2022-08-25,5.0,2022-08-25,701,Claim,462,2021-12-29
12904,2020-09-23,2022-08-25,5.0,2022-08-25,701,Censor,701,2022-08-25
13251,2020-09-23,2023-04-29,0.0,2023-04-29,948,Censor,948,2023-04-29
13348,2020-09-23,2022-10-17,0.0,2022-10-17,754,Censor,754,2022-10-17
13495,2020-09-23,2022-12-21,0.0,2022-12-21,819,Censor,819,2022-12-21
13581,2020-09-23,2023-08-31,0.0,2023-05-16,965,Censor,965,2023-05-16
14237,2020-09-23,2022-11-02,1.0,2022-11-02,770,Claim,47,2020-11-09
14237,2020-09-23,2022-11-02,1.0,2022-11-02,770,Censor,770,2022-11-02
14274,2020-09-23,2021-07-30,3.0,2021-07-30,310,Claim,104,2021-01-05
14274,2020-09-23,2021-07-30,3.0,2021-07-30,310,Claim,187,2021-03-29
14274,2020-09-23,2021-07-30,3.0,2021-07-30,310,Claim,241,2021-05-22
14274,2020-09-23,2021-07-30,3.0,2021-07-30,310,Censor,310,2021-07-30
14902,2020-09-23,2022-06-13,1.0,2022-06-13,628,Claim,210,2021-04-21
14902,2020-09-23,2022-06-13,1.0,2022-06-13,628,Censor,628,2022-06-13
15166,2020-09-23,2023-04-25,0.0,2023-04-25,944,Censor,944,2023-04-25
15852,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
15951,2020-09-23,2023-06-23,0.0,2023-05-16,965,Censor,965,2023-05-16
16653,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
17219,2020-09-23,2023-05-26,0.0,2023-05-16,965,Censor,965,2023-05-16
17448,2020-09-23,2023-07-21,0.0,2023-05-16,965,Censor,965,2023-05-16
18708,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
18735,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
19266,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
19413,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
19443,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
19561,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
19672,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
19684,2020-09-23,2023-09-23,0.0,2023-05-16,965,Censor,965,2023-05-16
10041,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
10195,2020-09-24,2023-06-22,0.0,2023-05-16,964,Censor,964,2023-05-16
10255,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
10307,2020-09-24,2023-08-14,0.0,2023-05-16,964,Censor,964,2023-05-16
10767,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
11062,2020-09-24,2022-09-30,0.0,2022-09-30,736,Censor,736,2022-09-30
11476,2020-09-24,2023-03-10,0.0,2023-03-10,897,Censor,897,2023-03-10
11965,2020-09-24,2023-01-14,0.0,2023-01-14,842,Censor,842,2023-01-14
12062,2020-09-24,2022-09-08,1.0,2022-09-08,714,Claim,314,2021-08-04
12062,2020-09-24,2022-09-08,1.0,2022-09-08,714,Censor,714,2022-09-08
13201,2020-09-24,2022-12-17,0.0,2022-12-17,814,Censor,814,2022-12-17
13406,2020-09-24,2023-07-12,0.0,2023-05-16,964,Censor,964,2023-05-16
13742,2020-09-24,2023-06-28,0.0,2023-05-16,964,Censor,964,2023-05-16
14352,2020-09-24,2022-07-07,1.0,2022-07-07,651,Claim,149,2021-02-20
14352,2020-09-24,2022-07-07,1.0,2022-07-07,651,Censor,651,2022-07-07
14424,2020-09-24,2021-12-07,3.0,2021-12-07,439,Claim,44,2020-11-07
14424,2020-09-24,2021-12-07,3.0,2021-12-07,439,Claim,79,2020-12-12
14424,2020-09-24,2021-12-07,3.0,2021-12-07,439,Claim,280,2021-07-01
14424,2020-09-24,2021-12-07,3.0,2021-12-07,439,Censor,439,2021-12-07
14488,2020-09-24,2021-10-13,4.0,2021-10-13,384,Claim,214,2021-04-26
14488,2020-09-24,2021-10-13,4.0,2021-10-13,384,Claim,276,2021-06-27
14488,2020-09-24,2021-10-13,4.0,2021-10-13,384,Claim,276,2021-06-27
14488,2020-09-24,2021-10-13,4.0,2021-10-13,384,Claim,365,2021-09-24
14488,2020-09-24,2021-10-13,4.0,2021-10-13,384,Censor,384,2021-10-13
15004,2020-09-24,2022-07-19,0.0,2022-07-19,663,Censor,663,2022-07-19
15248,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
15348,2020-09-24,2023-02-16,0.0,2023-02-16,875,Censor,875,2023-02-16
15605,2020-09-24,2022-11-22,1.0,2022-11-22,789,Claim,518,2022-02-24
15605,2020-09-24,2022-11-22,1.0,2022-11-22,789,Censor,789,2022-11-22
15631,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
15884,2020-09-24,2023-03-19,0.0,2023-03-19,906,Censor,906,2023-03-19
16130,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
16696,2020-09-24,2023-06-04,0.0,2023-05-16,964,Censor,964,2023-05-16
16808,2020-09-24,2023-03-05,1.0,2023-03-05,892,Claim,875,2023-02-16
16808,2020-09-24,2023-03-05,1.0,2023-03-05,892,Censor,892,2023-03-05
17079,2020-09-24,2023-03-10,0.0,2023-03-10,897,Censor,897,2023-03-10
17098,2020-09-24,2022-12-04,0.0,2022-12-04,801,Censor,801,2022-12-04
17665,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
17872,2020-09-24,2023-08-15,1.0,2023-05-16,964,Claim,930,2023-04-12
17872,2020-09-24,2023-08-15,1.0,2023-05-16,964,Censor,964,2023-05-16
17892,2020-09-24,2022-12-05,1.0,2022-12-05,802,Claim,45,2020-11-08
17892,2020-09-24,2022-12-05,1.0,2022-12-05,802,Censor,802,2022-12-05
18166,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
18320,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
18683,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
18824,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
19598,2020-09-24,2023-09-24,0.0,2023-05-16,964,Censor,964,2023-05-16
10020,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
11246,2020-09-25,2023-04-07,0.0,2023-04-07,924,Censor,924,2023-04-07
11887,2020-09-25,2022-12-06,0.0,2022-12-06,802,Censor,802,2022-12-06
12213,2020-09-25,2022-02-28,5.0,2022-02-28,521,Claim,8,2020-10-03
12213,2020-09-25,2022-02-28,5.0,2022-02-28,521,Claim,72,2020-12-06
12213,2020-09-25,2022-02-28,5.0,2022-02-28,521,Claim,257,2021-06-09
12213,2020-09-25,2022-02-28,5.0,2022-02-28,521,Claim,336,2021-08-27
12213,2020-09-25,2022-02-28,5.0,2022-02-28,521,Claim,402,2021-11-01
12213,2020-09-25,2022-02-28,5.0,2022-02-28,521,Censor,521,2022-02-28
12372,2020-09-25,2022-12-23,3.0,2022-12-23,819,Claim,310,2021-08-01
12372,2020-09-25,2022-12-23,3.0,2022-12-23,819,Claim,348,2021-09-08
12372,2020-09-25,2022-12-23,3.0,2022-12-23,819,Claim,524,2022-03-03
12372,2020-09-25,2022-12-23,3.0,2022-12-23,819,Censor,819,2022-12-23
12415,2020-09-25,2022-11-13,6.0,2022-11-13,779,Claim,158,2021-03-02
12415,2020-09-25,2022-11-13,6.0,2022-11-13,779,Claim,455,2021-12-24
12415,2020-09-25,2022-11-13,6.0,2022-11-13,779,Claim,473,2022-01-11
12415,2020-09-25,2022-11-13,6.0,2022-11-13,779,Claim,477,2022-01-15
12415,2020-09-25,2022-11-13,6.0,2022-11-13,779,Claim,661,2022-07-18
12415,2020-09-25,2022-11-13,6.0,2022-11-13,779,Claim,708,2022-09-03
12415,2020-09-25,2022-11-13,6.0,2022-11-13,779,Censor,779,2022-11-13
12547,2020-09-25,2022-10-09,5.0,2022-10-09,744,Claim,112,2021-01-15
12547,2020-09-25,2022-10-09,5.0,2022-10-09,744,Claim,115,2021-01-18
12547,2020-09-25,2022-10-09,5.0,2022-10-09,744,Claim,147,2021-02-19
12547,2020-09-25,2022-10-09,5.0,2022-10-09,744,Claim,308,2021-07-30
12547,2020-09-25,2022-10-09,5.0,2022-10-09,744,Claim,380,2021-10-10
12547,2020-09-25,2022-10-09,5.0,2022-10-09,744,Censor,744,2022-10-09
12641,2020-09-25,2023-02-10,5.0,2023-02-10,868,Claim,274,2021-06-26
12641,2020-09-25,2023-02-10,5.0,2023-02-10,868,Claim,361,2021-09-21
12641,2020-09-25,2023-02-10,5.0,2023-02-10,868,Claim,464,2022-01-02
12641,2020-09-25,2023-02-10,5.0,2023-02-10,868,Claim,701,2022-08-27
12641,2020-09-25,2023-02-10,5.0,2023-02-10,868,Claim,782,2022-11-16
12641,2020-09-25,2023-02-10,5.0,2023-02-10,868,Censor,868,2023-02-10
13301,2020-09-25,2022-11-29,0.0,2022-11-29,795,Censor,795,2022-11-29
13904,2020-09-25,2022-10-13,0.0,2022-10-13,748,Censor,748,2022-10-13
14250,2020-09-25,2022-02-09,4.0,2022-02-09,502,Claim,122,2021-01-25
14250,2020-09-25,2022-02-09,4.0,2022-02-09,502,Claim,123,2021-01-26
14250,2020-09-25,2022-02-09,4.0,2022-02-09,502,Claim,176,2021-03-20
14250,2020-09-25,2022-02-09,4.0,2022-02-09,502,Claim,346,2021-09-06
14250,2020-09-25,2022-02-09,4.0,2022-02-09,502,Censor,502,2022-02-09
14464,2020-09-25,2021-11-07,2.0,2021-11-07,408,Claim,132,2021-02-04
14464,2020-09-25,2021-11-07,2.0,2021-11-07,408,Claim,317,2021-08-08
14464,2020-09-25,2021-11-07,2.0,2021-11-07,408,Censor,408,2021-11-07
15112,2020-09-25,2023-01-26,0.0,2023-01-26,853,Censor,853,2023-01-26
15184,2020-09-25,2022-07-27,0.0,2022-07-27,670,Censor,670,2022-07-27
15266,2020-09-25,2023-04-08,0.0,2023-04-08,925,Censor,925,2023-04-08
15434,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
15792,2020-09-25,2023-02-21,0.0,2023-02-21,879,Censor,879,2023-02-21
15874,2020-09-25,2022-11-20,0.0,2022-11-20,786,Censor,786,2022-11-20
16603,2020-09-25,2022-12-25,0.0,2022-12-25,821,Censor,821,2022-12-25
16870,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
17697,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
18054,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
18784,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
19175,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
19370,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
19993,2020-09-25,2023-09-25,0.0,2023-05-16,963,Censor,963,2023-05-16
10019,2020-09-26,2023-09-26,0.0,2023-05-16,962,Censor,962,2023-05-16
10090,2020-09-26,2023-04-03,0.0,2023-04-03,919,Censor,919,2023-04-03
10696,2020-09-26,2023-09-26,1.0,2023-05-16,962,Claim,631,2022-06-19
10696,2020-09-26,2023-09-26,1.0,2023-05-16,962,Censor,962,2023-05-16
11488,2020-09-26,2023-03-18,1.0,2023-03-18,903,Claim,589,2022-05-08
11488,2020-09-26,2023-03-18,1.0,2023-03-18,903,Censor,903,2023-03-18
11556,2020-09-26,2023-06-27,0.0,2023-05-16,962,Censor,962,2023-05-16
12030,2020-09-26,2022-08-15,4.0,2022-08-15,688,Claim,292,2021-07-15
12030,2020-09-26,2022-08-15,4.0,2022-08-15,688,Claim,326,2021-08-18
12030,2020-09-26,2022-08-15,4.0,2022-08-15,688,Claim,364,2021-09-25
12030,2020-09-26,2022-08-15,4.0,2022-08-15,688,Claim,369,2021-09-30
12030,2020-09-26,2022-08-15,4.0,2022-08-15,688,Censor,688,2022-08-15
12224,2020-09-26,2022-04-03,2.0,2022-04-03,554,Claim,85,2020-12-20
12224,2020-09-26,2022-04-03,2.0,2022-04-03,554,Claim,114,2021-01-18
12224,2020-09-26,2022-04-03,2.0,2022-04-03,554,Censor,554,2022-04-03
12225,2020-09-26,2022-02-18,1.0,2022-02-18,510,Claim,181,2021-03-26
12225,2020-09-26,2022-02-18,1.0,2022-02-18,510,Censor,510,2022-02-18
12279,2020-09-26,2022-04-15,4.0,2022-04-15,566,Claim,27,2020-10-23
12279,2020-09-26,2022-04-15,4.0,2022-04-15,566,Claim,29,2020-10-25
12279,2020-09-26,2022-04-15,4.0,2022-04-15,566,Claim,61,2020-11-26
12279,2020-09-26,2022-04-15,4.0,2022-04-15,566,Claim,124,2021-01-28
12279,2020-09-26,2022-04-15,4.0,2022-04-15,566,Censor,566,2022-04-15
12404,2020-09-26,2022-08-05,3.0,2022-08-05,678,Claim,437,2021-12-07
12404,2020-09-26,2022-08-05,3.0,2022-08-05,678,Claim,534,2022-03-14
12404,2020-09-26,2022-08-05,3.0,2022-08-05,678,Claim,611,2022-05-30
12404,2020-09-26,2022-08-05,3.0,2022-08-05,678,Censor,678,2022-08-05
14074,2020-09-26,2021-12-26,4.0,2021-12-26,456,Claim,136,2021-02-09
14074,2020-09-26,2021-12-26,4.0,2021-12-26,456,Claim,195,2021-04-09
14074,2020-09-26,2021-12-26,4.0,2021-12-26,456,Claim,268,2021-06-21
14074,2020-09-26,2021-12-26,4.0,2021-12-26,456,Claim,366,2021-09-27
14074,2020-09-26,2021-12-26,4.0,2021-12-26,456,Censor,456,2021-12-26
14168,2020-09-26,2021-10-22,2.0,2021-10-22,391,Claim,48,2020-11-13
14168,2020-09-26,2021-10-22,2.0,2021-10-22,391,Claim,207,2021-04-21
14168,2020-09-26,2021-10-22,2.0,2021-10-22,391,Censor,391,2021-10-22
15003,2020-09-26,2023-01-11,3.0,2023-01-11,837,Claim,268,2021-06-21
15003,2020-09-26,2023-01-11,3.0,2023-01-11,837,Claim,666,2022-07-24
15003,2020-09-26,2023-01-11,3.0,2023-01-11,837,Claim,690,2022-08-17
15003,2020-09-26,2023-01-11,3.0,2023-01-11,837,Censor,837,2023-01-11
15692,2020-09-26,2022-12-18,0.0,2022-12-18,813,Censor,813,2022-12-18
15770,2020-09-26,2023-04-15,0.0,2023-04-15,931,Censor,931,2023-04-15
15994,2020-09-26,2022-10-22,0.0,2022-10-22,756,Censor,756,2022-10-22
16314,2020-09-26,2023-09-26,1.0,2023-05-16,962,Claim,669,2022-07-27
16314,2020-09-26,2023-09-26,1.0,2023-05-16,962,Censor,962,2023-05-16
16484,2020-09-26,2023-09-26,0.0,2023-05-16,962,Censor,962,2023-05-16
16535,2020-09-26,2023-06-24,0.0,2023-05-16,962,Censor,962,2023-05-16
17416,2020-09-26,2023-06-22,0.0,2023-05-16,962,Censor,962,2023-05-16
17462,2020-09-26,2023-03-30,1.0,2023-03-30,915,Claim,657,2022-07-15
17462,2020-09-26,2023-03-30,1.0,2023-03-30,915,Censor,915,2023-03-30
17674,2020-09-26,2023-09-26,0.0,2023-05-16,962,Censor,962,2023-05-16
17979,2020-09-26,2023-09-26,0.0,2023-05-16,962,Censor,962,2023-05-16
18017,2020-09-26,2023-09-26,0.0,2023-05-16,962,Censor,962,2023-05-16
18392,2020-09-26,2023-09-26,0.0,2023-05-16,962,Censor,962,2023-05-16
18403,2020-09-26,2023-09-26,1.0,2023-05-16,962,Claim,819,2022-12-24
18403,2020-09-26,2023-09-26,1.0,2023-05-16,962,Censor,962,2023-05-16
18900,2020-09-26,2023-09-26,0.0,2023-05-16,962,Censor,962,2023-05-16
10205,2020-09-27,2023-09-27,0.0,2023-05-16,961,Censor,961,2023-05-16
10497,2020-09-27,2023-08-23,0.0,2023-05-16,961,Censor,961,2023-05-16
11091,2020-09-27,2023-09-27,0.0,2023-05-16,961,Censor,961,2023-05-16
11111,2020-09-27,2023-01-02,0.0,2023-01-02,827,Censor,827,2023-01-02
11149,2020-09-27,2023-08-27,0.0,2023-05-16,961,Censor,961,2023-05-16
11310,2020-09-27,2023-04-11,1.0,2023-04-11,926,Claim,617,2022-06-06
11310,2020-09-27,2023-04-11,1.0,2023-04-11,926,Censor,926,2023-04-11
11521,2020-09-27,2023-04-23,0.0,2023-04-23,938,Censor,938,2023-04-23
11675,2020-09-27,2022-12-03,0.0,2022-12-03,797,Censor,797,2022-12-03
11758,2020-09-27,2023-09-27,0.0,2023-05-16,961,Censor,961,2023-05-16
11862,2020-09-27,2023-08-07,0.0,2023-05-16,961,Censor,961,2023-05-16
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Claim,45,2020-11-11
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Claim,164,2021-03-10
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Claim,206,2021-04-21
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Claim,260,2021-06-14
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Claim,413,2021-11-14
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Claim,484,2022-01-24
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Claim,526,2022-03-07
12916,2020-09-27,2022-10-20,7.0,2022-10-20,753,Censor,753,2022-10-20
13697,2020-09-27,2023-09-27,0.0,2023-05-16,961,Censor,961,2023-05-16
14461,2020-09-27,2021-10-18,5.0,2021-10-18,386,Claim,18,2020-10-15
14461,2020-09-27,2021-10-18,5.0,2021-10-18,386,Claim,147,2021-02-21
14461,2020-09-27,2021-10-18,5.0,2021-10-18,386,Claim,232,2021-05-17
14461,2020-09-27,2021-10-18,5.0,2021-10-18,386,Claim,262,2021-06-16
14461,2020-09-27,2021-10-18,5.0,2021-10-18,386,Claim,308,2021-08-01
14461,2020-09-27,2021-10-18,5.0,2021-10-18,386,Censor,386,2021-10-18
15148,2020-09-27,2022-07-12,1.0,2022-07-12,653,Claim,525,2022-03-06
15148,2020-09-27,2022-07-12,1.0,2022-07-12,653,Censor,653,2022-07-12
15734,2020-09-27,2023-02-17,0.0,2023-02-17,873,Censor,873,2023-02-17
15757,2020-09-27,2022-08-31,0.0,2022-08-31,703,Censor,703,2022-08-31
16562,2020-09-27,2023-09-27,2.0,2023-05-16,961,Claim,368,2021-09-30
16562,2020-09-27,2023-09-27,2.0,2023-05-16,961,Claim,811,2022-12-17
16562,2020-09-27,2023-09-27,2.0,2023-05-16,961,Censor,961,2023-05-16
16716,2020-09-27,2023-01-31,0.0,2023-01-31,856,Censor,856,2023-01-31
16901,2020-09-27,2022-08-17,0.0,2022-08-17,689,Censor,689,2022-08-17
16906,2020-09-27,2023-09-27,0.0,2023-05-16,961,Censor,961,2023-05-16
17189,2020-09-27,2023-01-29,0.0,2023-01-29,854,Censor,854,2023-01-29
