vin,purchase_date,nvlw_end_date,n_fails,censor_date,days_purchase_to_censor,censor_fail_status,days_purchase_to_censor_fail,censor_fail_date,vin_event_number,days_since_event
16702,2020-11-18,2023-06-13,2.0,2023-05-20,913,F,486,2022-03-19,1,486
16702,2020-11-18,2023-06-13,2.0,2023-05-20,913,F,764,2022-12-22,2,278
16702,2020-11-18,2023-06-13,2.0,2023-05-20,913,C,913,2023-05-20,3,149
16985,2020-11-18,2023-01-24,0.0,2023-01-24,797,C,797,2023-01-24,1,797
17023,2020-11-18,2023-04-21,0.0,2023-04-21,884,C,884,2023-04-21,1,884
17165,2020-11-18,2023-03-28,0.0,2023-03-28,860,C,860,2023-03-28,1,860
17793,2020-11-18,2023-03-19,1.0,2023-03-19,851,F,848,2023-03-16,1,848
17793,2020-11-18,2023-03-19,1.0,2023-03-19,851,C,851,2023-03-19,2,3
18408,2020-11-18,2023-11-18,0.0,2023-05-20,913,C,913,2023-05-20,1,913
19609,2020-11-18,2023-11-18,0.0,2023-05-20,913,C,913,2023-05-20,1,913
19693,2020-11-18,2023-11-18,0.0,2023-05-20,913,C,913,2023-05-20,1,913
19734,2020-11-18,2023-11-18,0.0,2023-05-20,913,C,913,2023-05-20,1,913
23024,2020-11-18,2023-06-21,0.0,2023-05-20,913,C,913,2023-05-20,1,913
24708,2020-11-18,2021-11-27,4.0,2021-11-27,374,F,108,2021-03-06,1,108
24708,2020-11-18,2021-11-27,4.0,2021-11-27,374,F,130,2021-03-28,2,22
24708,2020-11-18,2021-11-27,4.0,2021-11-27,374,F,141,2021-04-08,3,11
24708,2020-11-18,2021-11-27,4.0,2021-11-27,374,F,238,2021-07-14,4,97
24708,2020-11-18,2021-11-27,4.0,2021-11-27,374,C,374,2021-11-27,5,136
26215,2020-11-18,2023-05-01,0.0,2023-05-01,894,C,894,2023-05-01,1,894
27856,2020-11-18,2023-09-24,0.0,2023-05-20,913,C,913,2023-05-20,1,913
29090,2020-11-18,2023-11-18,0.0,2023-05-20,913,C,913,2023-05-20,1,913
29444,2020-11-18,2023-11-18,0.0,2023-05-20,913,C,913,2023-05-20,1,913
10151,2020-11-19,2023-11-04,0.0,2023-05-20,912,C,912,2023-05-20,1,912
10394,2020-11-19,2023-09-05,0.0,2023-05-20,912,C,912,2023-05-20,1,912
10592,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
10599,2020-11-19,2023-05-08,0.0,2023-05-08,900,C,900,2023-05-08,1,900
11073,2020-11-19,2023-07-03,1.0,2023-05-20,912,F,384,2021-12-08,1,384
11073,2020-11-19,2023-07-03,1.0,2023-05-20,912,C,912,2023-05-20,2,528
11701,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
11843,2020-11-19,2023-07-21,1.0,2023-05-20,912,F,459,2022-02-21,1,459
11843,2020-11-19,2023-07-21,1.0,2023-05-20,912,C,912,2023-05-20,2,453
12322,2020-11-19,2022-09-12,4.0,2022-09-12,662,F,152,2021-04-20,1,152
12322,2020-11-19,2022-09-12,4.0,2022-09-12,662,F,300,2021-09-15,2,148
12322,2020-11-19,2022-09-12,4.0,2022-09-12,662,F,387,2021-12-11,3,87
12322,2020-11-19,2022-09-12,4.0,2022-09-12,662,F,648,2022-08-29,4,261
12322,2020-11-19,2022-09-12,4.0,2022-09-12,662,C,662,2022-09-12,5,14
12449,2020-11-19,2022-10-08,5.0,2022-10-08,688,F,31,2020-12-20,1,31
12449,2020-11-19,2022-10-08,5.0,2022-10-08,688,F,75,2021-02-02,2,44
12449,2020-11-19,2022-10-08,5.0,2022-10-08,688,F,187,2021-05-25,3,112
12449,2020-11-19,2022-10-08,5.0,2022-10-08,688,F,209,2021-06-16,4,22
12449,2020-11-19,2022-10-08,5.0,2022-10-08,688,F,393,2021-12-17,5,184
12449,2020-11-19,2022-10-08,5.0,2022-10-08,688,C,688,2022-10-08,6,295
12483,2020-11-19,2023-03-23,3.0,2023-03-23,854,F,354,2021-11-08,1,354
12483,2020-11-19,2023-03-23,3.0,2023-03-23,854,F,461,2022-02-23,2,107
12483,2020-11-19,2023-03-23,3.0,2023-03-23,854,F,470,2022-03-04,3,9
12483,2020-11-19,2023-03-23,3.0,2023-03-23,854,C,854,2023-03-23,4,384
13718,2020-11-19,2023-05-03,0.0,2023-05-03,895,C,895,2023-05-03,1,895
13791,2020-11-19,2022-11-20,0.0,2022-11-20,731,C,731,2022-11-20,1,731
14130,2020-11-19,2021-10-26,4.0,2021-10-26,341,F,6,2020-11-25,1,6
14130,2020-11-19,2021-10-26,4.0,2021-10-26,341,F,197,2021-06-04,2,191
14130,2020-11-19,2021-10-26,4.0,2021-10-26,341,F,265,2021-08-11,3,68
14130,2020-11-19,2021-10-26,4.0,2021-10-26,341,F,323,2021-10-08,4,58
14130,2020-11-19,2021-10-26,4.0,2021-10-26,341,C,341,2021-10-26,5,18
14720,2020-11-19,2021-08-11,6.0,2021-08-11,265,F,40,2020-12-29,1,40
14720,2020-11-19,2021-08-11,6.0,2021-08-11,265,F,108,2021-03-07,2,68
14720,2020-11-19,2021-08-11,6.0,2021-08-11,265,F,160,2021-04-28,3,52
14720,2020-11-19,2021-08-11,6.0,2021-08-11,265,F,176,2021-05-14,4,16
14720,2020-11-19,2021-08-11,6.0,2021-08-11,265,F,201,2021-06-08,5,25
14720,2020-11-19,2021-08-11,6.0,2021-08-11,265,F,233,2021-07-10,6,32
14720,2020-11-19,2021-08-11,6.0,2021-08-11,265,C,265,2021-08-11,7,32
15217,2020-11-19,2022-09-24,0.0,2022-09-24,674,C,674,2022-09-24,1,674
15648,2020-11-19,2023-08-24,0.0,2023-05-20,912,C,912,2023-05-20,1,912
17432,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
18650,2020-11-19,2023-11-19,1.0,2023-05-20,912,F,134,2021-04-02,1,134
18650,2020-11-19,2023-11-19,1.0,2023-05-20,912,C,912,2023-05-20,2,778
18682,2020-11-19,2023-11-19,1.0,2023-05-20,912,F,469,2022-03-03,1,469
18682,2020-11-19,2023-11-19,1.0,2023-05-20,912,C,912,2023-05-20,2,443
19043,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
19746,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
19827,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
20607,2020-11-19,2023-08-30,0.0,2023-05-20,912,C,912,2023-05-20,1,912
20840,2020-11-19,2023-09-04,0.0,2023-05-20,912,C,912,2023-05-20,1,912
23889,2020-11-19,2023-03-02,0.0,2023-03-02,833,C,833,2023-03-02,1,833
27993,2020-11-19,2023-02-14,0.0,2023-02-14,817,C,817,2023-02-14,1,817
28861,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
29493,2020-11-19,2023-11-19,0.0,2023-05-20,912,C,912,2023-05-20,1,912
10058,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
10133,2020-11-20,2023-05-30,0.0,2023-05-20,911,C,911,2023-05-20,1,911
10324,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
10500,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
10698,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
11106,2020-11-20,2023-07-09,0.0,2023-05-20,911,C,911,2023-05-20,1,911
11418,2020-11-20,2023-04-18,1.0,2023-04-18,879,F,494,2022-03-29,1,494
11418,2020-11-20,2023-04-18,1.0,2023-04-18,879,C,879,2023-04-18,2,385
11798,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
11871,2020-11-20,2023-07-02,0.0,2023-05-20,911,C,911,2023-05-20,1,911
12656,2020-11-20,2023-01-26,2.0,2023-01-26,797,F,38,2020-12-28,1,38
12656,2020-11-20,2023-01-26,2.0,2023-01-26,797,F,719,2022-11-09,2,681
12656,2020-11-20,2023-01-26,2.0,2023-01-26,797,C,797,2023-01-26,3,78
13574,2020-11-20,2023-02-17,0.0,2023-02-17,819,C,819,2023-02-17,1,819
13625,2020-11-20,2022-09-15,0.0,2022-09-15,664,C,664,2022-09-15,1,664
13944,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
14275,2020-11-20,2021-08-04,3.0,2021-08-04,257,F,39,2020-12-29,1,39
14275,2020-11-20,2021-08-04,3.0,2021-08-04,257,F,131,2021-03-31,2,92
14275,2020-11-20,2021-08-04,3.0,2021-08-04,257,F,185,2021-05-24,3,54
14275,2020-11-20,2021-08-04,3.0,2021-08-04,257,C,257,2021-08-04,4,72
14421,2020-11-20,2021-12-03,6.0,2021-12-03,378,F,117,2021-03-17,1,117
14421,2020-11-20,2021-12-03,6.0,2021-12-03,378,F,192,2021-05-31,2,75
14421,2020-11-20,2021-12-03,6.0,2021-12-03,378,F,208,2021-06-16,3,16
14421,2020-11-20,2021-12-03,6.0,2021-12-03,378,F,267,2021-08-14,4,59
14421,2020-11-20,2021-12-03,6.0,2021-12-03,378,F,269,2021-08-16,5,2
14421,2020-11-20,2021-12-03,6.0,2021-12-03,378,F,343,2021-10-29,6,74
14421,2020-11-20,2021-12-03,6.0,2021-12-03,378,C,378,2021-12-03,7,35
15015,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
15051,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
15553,2020-11-20,2022-11-14,0.0,2022-11-14,724,C,724,2022-11-14,1,724
16328,2020-11-20,2023-06-19,0.0,2023-05-20,911,C,911,2023-05-20,1,911
16331,2020-11-20,2022-09-26,0.0,2022-09-26,675,C,675,2022-09-26,1,675
17907,2020-11-20,2023-07-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
17996,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
18026,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
19682,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
19881,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
19911,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
20600,2020-11-20,2023-11-20,0.0,2023-05-20,911,C,911,2023-05-20,1,911
21572,2020-11-20,2023-05-29,1.0,2023-05-20,911,F,303,2021-09-19,1,303
21572,2020-11-20,2023-05-29,1.0,2023-05-20,911,C,911,2023-05-20,2,608
25688,2020-11-20,2023-01-24,0.0,2023-01-24,795,C,795,2023-01-24,1,795
28657,2020-11-20,2023-11-20,1.0,2023-05-20,911,F,345,2021-10-31,1,345
28657,2020-11-20,2023-11-20,1.0,2023-05-20,911,C,911,2023-05-20,2,566
10637,2020-11-21,2023-11-16,0.0,2023-05-20,910,C,910,2023-05-20,1,910
11004,2020-11-21,2023-11-21,0.0,2023-05-20,910,C,910,2023-05-20,1,910
11320,2020-11-21,2023-05-19,0.0,2023-05-19,909,C,909,2023-05-19,1,909
11719,2020-11-21,2023-10-18,0.0,2023-05-20,910,C,910,2023-05-20,1,910
12066,2020-11-21,2022-04-14,1.0,2022-04-14,509,F,143,2021-04-13,1,143
12066,2020-11-21,2022-04-14,1.0,2022-04-14,509,C,509,2022-04-14,2,366
12183,2020-11-21,2022-05-03,3.0,2022-05-03,528,F,70,2021-01-30,1,70
12183,2020-11-21,2022-05-03,3.0,2022-05-03,528,F,180,2021-05-20,2,110
12183,2020-11-21,2022-05-03,3.0,2022-05-03,528,F,223,2021-07-02,3,43
12183,2020-11-21,2022-05-03,3.0,2022-05-03,528,C,528,2022-05-03,4,305
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,F,109,2021-03-10,1,109
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,F,119,2021-03-20,2,10
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,F,183,2021-05-23,3,64
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,F,215,2021-06-24,4,32
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,F,321,2021-10-08,5,106
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,F,451,2022-02-15,6,130
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,F,683,2022-10-05,7,232
12535,2020-11-21,2022-10-12,7.0,2022-10-12,690,C,690,2022-10-12,8,7
12889,2020-11-21,2023-02-25,4.0,2023-02-25,826,F,272,2021-08-20,1,272
12889,2020-11-21,2023-02-25,4.0,2023-02-25,826,F,315,2021-10-02,2,43
12889,2020-11-21,2023-02-25,4.0,2023-02-25,826,F,341,2021-10-28,3,26
12889,2020-11-21,2023-02-25,4.0,2023-02-25,826,F,691,2022-10-13,4,350
12889,2020-11-21,2023-02-25,4.0,2023-02-25,826,C,826,2023-02-25,5,135
13141,2020-11-21,2023-07-26,0.0,2023-05-20,910,C,910,2023-05-20,1,910
13822,2020-11-21,2023-09-28,0.0,2023-05-20,910,C,910,2023-05-20,1,910
14218,2020-11-21,2021-10-27,4.0,2021-10-27,340,F,13,2020-12-04,1,13
14218,2020-11-21,2021-10-27,4.0,2021-10-27,340,F,145,2021-04-15,2,132
14218,2020-11-21,2021-10-27,4.0,2021-10-27,340,F,214,2021-06-23,3,69
14218,2020-11-21,2021-10-27,4.0,2021-10-27,340,F,263,2021-08-11,4,49
14218,2020-11-21,2021-10-27,4.0,2021-10-27,340,C,340,2021-10-27,5,77
14511,2020-11-21,2021-09-30,3.0,2021-09-30,313,F,34,2020-12-25,1,34
14511,2020-11-21,2021-09-30,3.0,2021-09-30,313,F,134,2021-04-04,2,100
14511,2020-11-21,2021-09-30,3.0,2021-09-30,313,F,283,2021-08-31,3,149
14511,2020-11-21,2021-09-30,3.0,2021-09-30,313,C,313,2021-09-30,4,30
14533,2020-11-21,2021-11-25,1.0,2021-11-25,369,F,309,2021-09-26,1,309
14533,2020-11-21,2021-11-25,1.0,2021-11-25,369,C,369,2021-11-25,2,60
14790,2020-11-21,2022-01-21,1.0,2022-01-21,426,F,286,2021-09-03,1,286
14790,2020-11-21,2022-01-21,1.0,2022-01-21,426,C,426,2022-01-21,2,140
15169,2020-11-21,2023-11-21,0.0,2023-05-20,910,C,910,2023-05-20,1,910
15304,2020-11-21,2023-04-01,0.0,2023-04-01,861,C,861,2023-04-01,1,861
15380,2020-11-21,2022-12-11,0.0,2022-12-11,750,C,750,2022-12-11,1,750
15589,2020-11-21,2023-06-14,0.0,2023-05-20,910,C,910,2023-05-20,1,910
15777,2020-11-21,2023-04-17,0.0,2023-04-17,877,C,877,2023-04-17,1,877
15935,2020-11-21,2023-05-24,0.0,2023-05-20,910,C,910,2023-05-20,1,910
16086,2020-11-21,2023-11-21,2.0,2023-05-20,910,F,650,2022-09-02,1,650
16086,2020-11-21,2023-11-21,2.0,2023-05-20,910,F,865,2023-04-05,2,215
16086,2020-11-21,2023-11-21,2.0,2023-05-20,910,C,910,2023-05-20,3,45
16132,2020-11-21,2023-02-26,0.0,2023-02-26,827,C,827,2023-02-26,1,827
16133,2020-11-21,2023-04-30,0.0,2023-04-30,890,C,890,2023-04-30,1,890
16353,2020-11-21,2023-09-27,0.0,2023-05-20,910,C,910,2023-05-20,1,910
16525,2020-11-21,2023-11-21,1.0,2023-05-20,910,F,909,2023-05-19,1,909
16525,2020-11-21,2023-11-21,1.0,2023-05-20,910,C,910,2023-05-20,2,1
16742,2020-11-21,2023-07-06,2.0,2023-05-20,910,F,366,2021-11-22,1,366
16742,2020-11-21,2023-07-06,2.0,2023-05-20,910,F,462,2022-02-26,2,96
16742,2020-11-21,2023-07-06,2.0,2023-05-20,910,C,910,2023-05-20,3,448
16980,2020-11-21,2023-03-27,0.0,2023-03-27,856,C,856,2023-03-27,1,856
17311,2020-11-21,2023-03-28,0.0,2023-03-28,857,C,857,2023-03-28,1,857
17402,2020-11-21,2023-04-24,1.0,2023-04-24,884,F,804,2023-02-03,1,804
17402,2020-11-21,2023-04-24,1.0,2023-04-24,884,C,884,2023-04-24,2,80
17415,2020-11-21,2022-11-28,1.0,2022-11-28,737,F,524,2022-04-29,1,524
17415,2020-11-21,2022-11-28,1.0,2022-11-28,737,C,737,2022-11-28,2,213
19381,2020-11-21,2023-11-21,0.0,2023-05-20,910,C,910,2023-05-20,1,910
19394,2020-11-21,2023-11-21,0.0,2023-05-20,910,C,910,2023-05-20,1,910
19679,2020-11-21,2023-11-21,1.0,2023-05-20,910,F,334,2021-10-21,1,334
19679,2020-11-21,2023-11-21,1.0,2023-05-20,910,C,910,2023-05-20,2,576
19828,2020-11-21,2023-11-21,0.0,2023-05-20,910,C,910,2023-05-20,1,910
21071,2020-11-21,2023-09-21,0.0,2023-05-20,910,C,910,2023-05-20,1,910
21986,2020-11-21,2023-02-17,0.0,2023-02-17,818,C,818,2023-02-17,1,818
22215,2020-11-21,2022-09-21,2.0,2022-09-21,669,F,384,2021-12-10,1,384
22215,2020-11-21,2022-09-21,2.0,2022-09-21,669,F,461,2022-02-25,2,77
22215,2020-11-21,2022-09-21,2.0,2022-09-21,669,C,669,2022-09-21,3,208
22493,2020-11-21,2023-05-05,1.0,2023-05-05,895,F,543,2022-05-18,1,543
22493,2020-11-21,2023-05-05,1.0,2023-05-05,895,C,895,2023-05-05,2,352
24055,2020-11-21,2021-12-28,1.0,2021-12-28,402,F,134,2021-04-04,1,134
24055,2020-11-21,2021-12-28,1.0,2021-12-28,402,C,402,2021-12-28,2,268
26551,2020-11-21,2023-06-13,2.0,2023-05-20,910,F,228,2021-07-07,1,228
26551,2020-11-21,2023-06-13,2.0,2023-05-20,910,F,416,2022-01-11,2,188
26551,2020-11-21,2023-06-13,2.0,2023-05-20,910,C,910,2023-05-20,3,494
27538,2020-11-21,2023-09-08,1.0,2023-05-20,910,F,670,2022-09-22,1,670
27538,2020-11-21,2023-09-08,1.0,2023-05-20,910,C,910,2023-05-20,2,240
28635,2020-11-21,2023-11-21,0.0,2023-05-20,910,C,910,2023-05-20,1,910
10007,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
10073,2020-11-22,2023-07-04,0.0,2023-05-20,909,C,909,2023-05-20,1,909
10585,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
10888,2020-11-22,2023-11-18,0.0,2023-05-20,909,C,909,2023-05-20,1,909
11314,2020-11-22,2023-10-20,0.0,2023-05-20,909,C,909,2023-05-20,1,909
11658,2020-11-22,2023-08-15,0.0,2023-05-20,909,C,909,2023-05-20,1,909
12110,2020-11-22,2022-10-07,2.0,2022-10-07,684,F,262,2021-08-11,1,262
12110,2020-11-22,2022-10-07,2.0,2022-10-07,684,F,406,2022-01-02,2,144
12110,2020-11-22,2022-10-07,2.0,2022-10-07,684,C,684,2022-10-07,3,278
12579,2020-11-22,2022-11-08,4.0,2022-11-08,716,F,19,2020-12-11,1,19
12579,2020-11-22,2022-11-08,4.0,2022-11-08,716,F,42,2021-01-03,2,23
12579,2020-11-22,2022-11-08,4.0,2022-11-08,716,F,575,2022-06-20,3,533
12579,2020-11-22,2022-11-08,4.0,2022-11-08,716,F,689,2022-10-12,4,114
12579,2020-11-22,2022-11-08,4.0,2022-11-08,716,C,716,2022-11-08,5,27
12622,2020-11-22,2022-08-07,4.0,2022-08-07,623,F,55,2021-01-16,1,55
12622,2020-11-22,2022-08-07,4.0,2022-08-07,623,F,191,2021-06-01,2,136
12622,2020-11-22,2022-08-07,4.0,2022-08-07,623,F,299,2021-09-17,3,108
12622,2020-11-22,2022-08-07,4.0,2022-08-07,623,F,449,2022-02-14,4,150
12622,2020-11-22,2022-08-07,4.0,2022-08-07,623,C,623,2022-08-07,5,174
12634,2020-11-22,2022-08-31,5.0,2022-08-31,647,F,62,2021-01-23,1,62
12634,2020-11-22,2022-08-31,5.0,2022-08-31,647,F,138,2021-04-09,2,76
12634,2020-11-22,2022-08-31,5.0,2022-08-31,647,F,341,2021-10-29,3,203
12634,2020-11-22,2022-08-31,5.0,2022-08-31,647,F,407,2022-01-03,4,66
12634,2020-11-22,2022-08-31,5.0,2022-08-31,647,F,487,2022-03-24,5,80
12634,2020-11-22,2022-08-31,5.0,2022-08-31,647,C,647,2022-08-31,6,160
12661,2020-11-22,2022-07-05,3.0,2022-07-05,590,F,42,2021-01-03,1,42
12661,2020-11-22,2022-07-05,3.0,2022-07-05,590,F,232,2021-07-12,2,190
12661,2020-11-22,2022-07-05,3.0,2022-07-05,590,F,570,2022-06-15,3,338
12661,2020-11-22,2022-07-05,3.0,2022-07-05,590,C,590,2022-07-05,4,20
13087,2020-11-22,2023-04-18,0.0,2023-04-18,877,C,877,2023-04-18,1,877
13875,2020-11-22,2023-06-16,0.0,2023-05-20,909,C,909,2023-05-20,1,909
14129,2020-11-22,2022-03-19,0.0,2022-03-19,482,C,482,2022-03-19,1,482
14271,2020-11-22,2022-07-30,4.0,2022-07-30,615,F,187,2021-05-28,1,187
14271,2020-11-22,2022-07-30,4.0,2022-07-30,615,F,298,2021-09-16,2,111
14271,2020-11-22,2022-07-30,4.0,2022-07-30,615,F,413,2022-01-09,3,115
14271,2020-11-22,2022-07-30,4.0,2022-07-30,615,F,570,2022-06-15,4,157
14271,2020-11-22,2022-07-30,4.0,2022-07-30,615,C,615,2022-07-30,5,45
14282,2020-11-22,2021-08-19,5.0,2021-08-19,270,F,45,2021-01-06,1,45
14282,2020-11-22,2021-08-19,5.0,2021-08-19,270,F,106,2021-03-08,2,61
14282,2020-11-22,2021-08-19,5.0,2021-08-19,270,F,206,2021-06-16,3,100
14282,2020-11-22,2021-08-19,5.0,2021-08-19,270,F,231,2021-07-11,4,25
14282,2020-11-22,2021-08-19,5.0,2021-08-19,270,F,261,2021-08-10,5,30
14282,2020-11-22,2021-08-19,5.0,2021-08-19,270,C,270,2021-08-19,6,9
14607,2020-11-22,2021-12-18,2.0,2021-12-18,391,F,63,2021-01-24,1,63
14607,2020-11-22,2021-12-18,2.0,2021-12-18,391,F,271,2021-08-20,2,208
14607,2020-11-22,2021-12-18,2.0,2021-12-18,391,C,391,2021-12-18,3,120
14764,2020-11-22,2022-03-28,1.0,2022-03-28,491,F,487,2022-03-24,1,487
14764,2020-11-22,2022-03-28,1.0,2022-03-28,491,C,491,2022-03-28,2,4
14782,2020-11-22,2021-10-20,4.0,2021-10-20,332,F,23,2020-12-15,1,23
14782,2020-11-22,2021-10-20,4.0,2021-10-20,332,F,97,2021-02-27,2,74
14782,2020-11-22,2021-10-20,4.0,2021-10-20,332,F,241,2021-07-21,3,144
14782,2020-11-22,2021-10-20,4.0,2021-10-20,332,F,281,2021-08-30,4,40
14782,2020-11-22,2021-10-20,4.0,2021-10-20,332,C,332,2021-10-20,5,51
15047,2020-11-22,2022-12-29,0.0,2022-12-29,767,C,767,2022-12-29,1,767
15138,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
15434,2020-11-22,2023-03-11,1.0,2023-03-11,839,F,64,2021-01-25,1,64
15434,2020-11-22,2023-03-11,1.0,2023-03-11,839,C,839,2023-03-11,2,775
16381,2020-11-22,2023-01-02,0.0,2023-01-02,771,C,771,2023-01-02,1,771
16526,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
16537,2020-11-22,2023-06-12,0.0,2023-05-20,909,C,909,2023-05-20,1,909
17139,2020-11-22,2023-04-11,0.0,2023-04-11,870,C,870,2023-04-11,1,870
17321,2020-11-22,2023-06-20,0.0,2023-05-20,909,C,909,2023-05-20,1,909
17490,2020-11-22,2023-06-01,0.0,2023-05-20,909,C,909,2023-05-20,1,909
18095,2020-11-22,2023-09-28,0.0,2023-05-20,909,C,909,2023-05-20,1,909
18837,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
18896,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
19615,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
19717,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
19742,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
20260,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
21715,2020-11-22,2023-09-03,1.0,2023-05-20,909,F,302,2021-09-20,1,302
21715,2020-11-22,2023-09-03,1.0,2023-05-20,909,C,909,2023-05-20,2,607
21735,2020-11-22,2022-10-26,1.0,2022-10-26,703,F,345,2021-11-02,1,345
21735,2020-11-22,2022-10-26,1.0,2022-10-26,703,C,703,2022-10-26,2,358
24221,2020-11-22,2021-11-11,5.0,2021-11-11,354,F,12,2020-12-04,1,12
24221,2020-11-22,2021-11-11,5.0,2021-11-11,354,F,135,2021-04-06,2,123
24221,2020-11-22,2021-11-11,5.0,2021-11-11,354,F,234,2021-07-14,3,99
24221,2020-11-22,2021-11-11,5.0,2021-11-11,354,F,285,2021-09-03,4,51
24221,2020-11-22,2021-11-11,5.0,2021-11-11,354,F,292,2021-09-10,5,7
24221,2020-11-22,2021-11-11,5.0,2021-11-11,354,C,354,2021-11-11,6,62
25254,2020-11-22,2022-12-06,0.0,2022-12-06,744,C,744,2022-12-06,1,744
25427,2020-11-22,2023-11-22,0.0,2023-05-20,909,C,909,2023-05-20,1,909
26152,2020-11-22,2023-06-15,0.0,2023-05-20,909,C,909,2023-05-20,1,909
10381,2020-11-23,2023-11-23,0.0,2023-05-20,908,C,908,2023-05-20,1,908
10778,2020-11-23,2023-04-17,0.0,2023-04-17,875,C,875,2023-04-17,1,875
11568,2020-11-23,2023-11-23,0.0,2023-05-20,908,C,908,2023-05-20,1,908
11659,2020-11-23,2023-10-29,1.0,2023-05-20,908,F,459,2022-02-25,1,459
11659,2020-11-23,2023-10-29,1.0,2023-05-20,908,C,908,2023-05-20,2,449
11704,2020-11-23,2023-08-22,0.0,2023-05-20,908,C,908,2023-05-20,1,908
11972,2020-11-23,2023-08-16,0.0,2023-05-20,908,C,908,2023-05-20,1,908
12597,2020-11-23,2022-06-14,4.0,2022-06-14,568,F,81,2021-02-12,1,81
12597,2020-11-23,2022-06-14,4.0,2022-06-14,568,F,127,2021-03-30,2,46
12597,2020-11-23,2022-06-14,4.0,2022-06-14,568,F,300,2021-09-19,3,173
12597,2020-11-23,2022-06-14,4.0,2022-06-14,568,F,306,2021-09-25,4,6
12597,2020-11-23,2022-06-14,4.0,2022-06-14,568,C,568,2022-06-14,5,262
12687,2020-11-23,2022-04-06,3.0,2022-04-06,499,F,56,2021-01-18,1,56
12687,2020-11-23,2022-04-06,3.0,2022-04-06,499,F,64,2021-01-26,2,8
12687,2020-11-23,2022-04-06,3.0,2022-04-06,499,F,471,2022-03-09,3,407
12687,2020-11-23,2022-04-06,3.0,2022-04-06,499,C,499,2022-04-06,4,28
13651,2020-11-23,2023-04-12,0.0,2023-04-12,870,C,870,2023-04-12,1,870
14168,2020-11-23,2021-12-10,6.0,2021-12-10,382,F,36,2020-12-29,1,36
14168,2020-11-23,2021-12-10,6.0,2021-12-10,382,F,83,2021-02-14,2,47
14168,2020-11-23,2021-12-10,6.0,2021-12-10,382,F,90,2021-02-21,3,7
14168,2020-11-23,2021-12-10,6.0,2021-12-10,382,F,115,2021-03-18,4,25
14168,2020-11-23,2021-12-10,6.0,2021-12-10,382,F,167,2021-05-09,5,52
14168,2020-11-23,2021-12-10,6.0,2021-12-10,382,F,290,2021-09-09,6,123
14168,2020-11-23,2021-12-10,6.0,2021-12-10,382,C,382,2021-12-10,7,92
14840,2020-11-23,2023-11-23,7.0,2023-05-20,908,F,415,2022-01-12,1,415
