car_type,model_year,interval_start,interval_end,duration,exposure_month,n_censored,n_failed,active_warranties,ln_warranties
Heavy Duty Truck,2021,2022-10-01,2022-10-31,14,10,7.0,9.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,15,10,13.0,8.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,16,10,5.0,4.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,17,10,7.0,4.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,18,10,5.0,3.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,19,10,1.0,2.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,20,10,0.0,1.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,21,10,1.0,0.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-10-01,2022-10-31,23,10,2.0,0.0,618,6.42648845745769
Heavy Duty Truck,2021,2022-11-01,2022-11-30,4,11,0.0,1.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,6,11,0.0,3.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,7,11,0.0,6.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,8,11,1.0,9.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,9,11,1.0,12.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,10,11,4.0,10.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,11,11,7.0,10.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,12,11,11.0,14.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,13,11,15.0,12.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,14,11,7.0,4.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,15,11,6.0,4.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,16,11,8.0,7.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,17,11,3.0,0.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,18,11,4.0,1.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,19,11,0.0,1.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,20,11,2.0,0.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-11-01,2022-11-30,24,11,1.0,0.0,554,6.317164686747284
Heavy Duty Truck,2021,2022-12-01,2022-12-31,5,12,0.0,2.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,6,12,0.0,2.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,7,12,0.0,7.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,8,12,0.0,11.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,9,12,0.0,14.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,10,12,3.0,6.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,11,12,8.0,15.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,12,12,10.0,10.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,13,12,7.0,11.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,14,12,6.0,5.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,15,12,7.0,8.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,16,12,6.0,6.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,17,12,4.0,4.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,18,12,4.0,6.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,19,12,2.0,1.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,20,12,1.0,3.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,21,12,1.0,3.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,23,12,0.0,1.0,485,6.184148890937483
Heavy Duty Truck,2021,2022-12-01,2022-12-31,24,12,1.0,0.0,485,6.184148890937483
Heavy Duty Truck,2021,2023-01-01,2023-01-31,6,01,0.0,1.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,7,01,0.0,3.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,8,01,0.0,1.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,9,01,1.0,8.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,10,01,2.0,9.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,11,01,5.0,13.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,12,01,6.0,7.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,13,01,5.0,7.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,14,01,7.0,8.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,15,01,6.0,3.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,16,01,3.0,6.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,17,01,2.0,2.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,18,01,4.0,1.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,19,01,1.0,2.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,20,01,2.0,1.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,21,01,2.0,0.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,22,01,2.0,0.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-01-01,2023-01-31,24,01,1.0,0.0,427,6.056784013228625
Heavy Duty Truck,2021,2023-02-01,2023-02-28,7,02,0.0,4.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,8,02,0.0,5.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,9,02,0.0,3.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,10,02,0.0,5.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,11,02,2.0,14.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,12,02,7.0,6.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,13,02,6.0,5.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,14,02,2.0,3.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,15,02,6.0,4.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,16,02,3.0,5.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,17,02,4.0,7.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,18,02,8.0,0.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,19,02,0.0,3.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,20,02,1.0,2.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,21,02,2.0,0.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,22,02,0.0,1.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,23,02,1.0,1.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-02-01,2023-02-28,24,02,0.0,1.0,376,5.929589143389895
Heavy Duty Truck,2021,2023-03-01,2023-03-31,8,03,0.0,3.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,9,03,0.0,1.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,10,03,3.0,1.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,11,03,2.0,8.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,12,03,4.0,3.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,13,03,3.0,2.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,14,03,4.0,8.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,15,03,4.0,7.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,16,03,6.0,4.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,17,03,5.0,3.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,18,03,3.0,5.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,19,03,4.0,0.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,20,03,3.0,1.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,21,03,3.0,0.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,22,03,2.0,3.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,23,03,2.0,0.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-03-01,2023-03-31,25,03,1.0,0.0,336,5.817111159963204
Heavy Duty Truck,2021,2023-04-01,2023-04-30,9,04,0.0,1.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,10,04,1.0,3.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,11,04,0.0,2.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,12,04,5.0,8.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,13,04,8.0,5.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,14,04,6.0,3.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,15,04,4.0,6.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,16,04,3.0,5.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,17,04,3.0,5.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,18,04,1.0,5.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,19,04,1.0,8.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,20,04,2.0,2.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,21,04,1.0,0.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,22,04,1.0,2.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-04-01,2023-04-30,26,04,3.0,0.0,286,5.655991810819852
Heavy Duty Truck,2021,2023-05-01,2023-05-31,10,05,7.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,11,05,8.0,1.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,12,05,13.0,1.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,13,05,26.0,4.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,14,05,25.0,4.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,15,05,22.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,16,05,24.0,5.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,17,05,26.0,2.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,18,05,21.0,3.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,19,05,19.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,20,05,18.0,3.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,21,05,9.0,1.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,22,05,7.0,1.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,23,05,6.0,2.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,24,05,4.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,25,05,1.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,26,05,6.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,27,05,2.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,28,05,2.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,29,05,1.0,0.0,247,5.5093883366279774
Heavy Duty Truck,2021,2023-05-01,2023-05-31,31,05,1.0,0.0,247,5.5093883366279774
Large SUV,2019,2019-01-01,2019-01-31,1,01,0.0,1.0,63,4.143134726391533
Large SUV,2019,2019-02-01,2019-02-28,0,02,0.0,1.0,99,4.59511985013459
Large SUV,2019,2019-03-01,2019-03-31,2,03,0.0,1.0,157,5.056245805348308
Large SUV,2019,2019-04-01,2019-04-30,3,04,0.0,1.0,217,5.37989735354046
Large SUV,2019,2019-04-01,2019-04-30,6,04,0.0,1.0,217,5.37989735354046
Large SUV,2019,2019-05-01,2019-05-31,2,05,0.0,1.0,281,5.638354669333745
Large SUV,2019,2019-06-01,2019-06-30,2,06,0.0,1.0,345,5.84354441703136
Large SUV,2019,2019-07-01,2019-07-31,6,07,0.0,2.0,428,6.059123195581797
Large SUV,2019,2019-07-01,2019-07-31,7,07,0.0,1.0,428,6.059123195581797
Large SUV,2019,2019-08-01,2019-08-31,2,08,0.0,1.0,502,6.218600119691729
Large SUV,2019,2019-08-01,2019-08-31,5,08,0.0,1.0,502,6.218600119691729
Large SUV,2019,2019-08-01,2019-08-31,6,08,0.0,1.0,502,6.218600119691729
Large SUV,2019,2019-09-01,2019-09-30,0,09,0.0,1.0,586,6.373319789577012
Large SUV,2019,2019-09-01,2019-09-30,2,09,0.0,3.0,586,6.373319789577012
Large SUV,2019,2019-09-01,2019-09-30,7,09,0.0,1.0,586,6.373319789577012
Large SUV,2019,2019-10-01,2019-10-31,3,10,0.0,1.0,665,6.499787040655854
Large SUV,2019,2019-10-01,2019-10-31,5,10,0.0,1.0,665,6.499787040655854
Large SUV,2019,2019-10-01,2019-10-31,8,10,0.0,1.0,665,6.499787040655854
Large SUV,2019,2019-11-01,2019-11-30,2,11,0.0,1.0,729,6.591673732008658
Large SUV,2019,2019-11-01,2019-11-30,4,11,0.0,1.0,729,6.591673732008658
Large SUV,2019,2019-11-01,2019-11-30,5,11,0.0,1.0,729,6.591673732008658
Large SUV,2019,2019-11-01,2019-11-30,6,11,0.0,1.0,729,6.591673732008658
Large SUV,2019,2019-11-01,2019-11-30,7,11,0.0,1.0,729,6.591673732008658
Large SUV,2019,2019-11-01,2019-11-30,9,11,0.0,1.0,729,6.591673732008658
Large SUV,2019,2019-12-01,2019-12-31,2,12,0.0,1.0,781,6.660575149839686
Large SUV,2019,2019-12-01,2019-12-31,11,12,0.0,1.0,781,6.660575149839686
Large SUV,2019,2020-01-01,2020-01-31,0,01,0.0,1.0,844,6.738152494595957
Large SUV,2019,2020-01-01,2020-01-31,3,01,0.0,1.0,844,6.738152494595957
Large SUV,2019,2020-01-01,2020-01-31,4,01,0.0,1.0,844,6.738152494595957
Large SUV,2019,2020-01-01,2020-01-31,5,01,0.0,1.0,844,6.738152494595957
Large SUV,2019,2020-01-01,2020-01-31,15,01,0.0,1.0,844,6.738152494595957
Large SUV,2019,2020-02-01,2020-02-29,4,02,0.0,1.0,885,6.785587645007929
Large SUV,2019,2020-02-01,2020-02-29,8,02,0.0,1.0,885,6.785587645007929
Large SUV,2019,2020-02-01,2020-02-29,9,02,0.0,2.0,885,6.785587645007929
Large SUV,2019,2020-02-01,2020-02-29,11,02,0.0,2.0,885,6.785587645007929
Large SUV,2019,2020-03-01,2020-03-31,6,03,0.0,2.0,932,6.837332814685591
Large SUV,2019,2020-03-01,2020-03-31,9,03,0.0,1.0,932,6.837332814685591
Large SUV,2019,2020-03-01,2020-03-31,12,03,0.0,1.0,932,6.837332814685591
Large SUV,2019,2020-04-01,2020-04-30,3,04,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2020-04-01,2020-04-30,5,04,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2020-04-01,2020-04-30,7,04,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2020-04-01,2020-04-30,15,04,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2020-05-01,2020-05-31,3,05,0.0,1.0,981,6.8885724595653635
Large SUV,2019,2020-05-01,2020-05-31,5,05,0.0,1.0,981,6.8885724595653635
Large SUV,2019,2020-05-01,2020-05-31,6,05,0.0,1.0,981,6.8885724595653635
Large SUV,2019,2020-05-01,2020-05-31,8,05,0.0,1.0,981,6.8885724595653635
Large SUV,2019,2020-05-01,2020-05-31,11,05,0.0,1.0,981,6.8885724595653635
Large SUV,2019,2020-05-01,2020-05-31,12,05,0.0,2.0,981,6.8885724595653635
Large SUV,2019,2020-05-01,2020-05-31,16,05,0.0,1.0,981,6.8885724595653635
Large SUV,2019,2020-05-01,2020-05-31,17,05,0.0,1.0,981,6.8885724595653635
Large SUV,2019,2020-06-01,2020-06-30,3,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-06-01,2020-06-30,4,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-06-01,2020-06-30,6,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-06-01,2020-06-30,10,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-06-01,2020-06-30,14,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-06-01,2020-06-30,15,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-06-01,2020-06-30,16,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-06-01,2020-06-30,18,06,0.0,1.0,995,6.902742737158593
Large SUV,2019,2020-07-01,2020-07-31,6,07,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-07-01,2020-07-31,10,07,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-07-01,2020-07-31,12,07,0.0,2.0,1000,6.907755278982137
Large SUV,2019,2020-07-01,2020-07-31,13,07,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-07-01,2020-07-31,14,07,0.0,2.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,1,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,2,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,5,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,8,08,0.0,2.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,10,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,12,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,13,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,18,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-08-01,2020-08-31,19,08,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-09-01,2020-09-30,4,09,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-09-01,2020-09-30,6,09,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-09-01,2020-09-30,8,09,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-09-01,2020-09-30,9,09,0.0,2.0,1000,6.907755278982137
Large SUV,2019,2020-09-01,2020-09-30,20,09,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-10-01,2020-10-31,13,10,0.0,2.0,1000,6.907755278982137
Large SUV,2019,2020-10-01,2020-10-31,17,10,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-10-01,2020-10-31,22,10,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-11-01,2020-11-30,6,11,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-11-01,2020-11-30,11,11,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-11-01,2020-11-30,14,11,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-11-01,2020-11-30,17,11,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-11-01,2020-11-30,18,11,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-11-01,2020-11-30,19,11,0.0,1.0,1000,6.907755278982137
Large SUV,2019,2020-11-01,2020-11-30,23,11,1.0,0.0,1000,6.907755278982137
Large SUV,2019,2020-12-01,2020-12-31,9,12,0.0,1.0,999,6.906754778648554
Large SUV,2019,2020-12-01,2020-12-31,11,12,0.0,1.0,999,6.906754778648554
Large SUV,2019,2020-12-01,2020-12-31,13,12,0.0,1.0,999,6.906754778648554
Large SUV,2019,2020-12-01,2020-12-31,21,12,1.0,0.0,999,6.906754778648554
Large SUV,2019,2020-12-01,2020-12-31,25,12,1.0,0.0,999,6.906754778648554
Large SUV,2019,2021-01-01,2021-01-31,15,01,0.0,2.0,997,6.904750769961838
Large SUV,2019,2021-01-01,2021-01-31,16,01,0.0,1.0,997,6.904750769961838
Large SUV,2019,2021-01-01,2021-01-31,19,01,0.0,2.0,997,6.904750769961838
Large SUV,2019,2021-01-01,2021-01-31,21,01,0.0,2.0,997,6.904750769961838
Large SUV,2019,2021-01-01,2021-01-31,22,01,0.0,1.0,997,6.904750769961838
Large SUV,2019,2021-01-01,2021-01-31,23,01,1.0,0.0,997,6.904750769961838
Large SUV,2019,2021-01-01,2021-01-31,25,01,0.0,1.0,997,6.904750769961838
Large SUV,2019,2021-02-01,2021-02-28,11,02,0.0,1.0,996,6.903747257584598
Large SUV,2019,2021-02-01,2021-02-28,20,02,0.0,1.0,996,6.903747257584598
Large SUV,2019,2021-02-01,2021-02-28,21,02,1.0,1.0,996,6.903747257584598
Large SUV,2019,2021-02-01,2021-02-28,23,02,0.0,1.0,996,6.903747257584598
Large SUV,2019,2021-02-01,2021-02-28,25,02,1.0,0.0,996,6.903747257584598
Large SUV,2019,2021-02-01,2021-02-28,26,02,1.0,1.0,996,6.903747257584598
Large SUV,2019,2021-03-01,2021-03-31,8,03,0.0,1.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,16,03,0.0,1.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,19,03,0.0,2.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,20,03,0.0,1.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,21,03,0.0,1.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,23,03,1.0,1.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,24,03,1.0,1.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,26,03,4.0,0.0,993,6.900730664045173
Large SUV,2019,2021-03-01,2021-03-31,28,03,2.0,0.0,993,6.900730664045173
Large SUV,2019,2021-04-01,2021-04-30,15,04,0.0,1.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,19,04,0.0,1.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,21,04,0.0,2.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,22,04,0.0,1.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,23,04,0.0,1.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,24,04,1.0,0.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,25,04,2.0,1.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,26,04,3.0,0.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,27,04,1.0,1.0,985,6.892641641172089
Large SUV,2019,2021-04-01,2021-04-30,28,04,1.0,0.0,985,6.892641641172089
Large SUV,2019,2021-05-01,2021-05-31,12,05,0.0,1.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,14,05,0.0,1.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,17,05,0.0,1.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,20,05,0.0,1.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,23,05,1.0,1.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,24,05,1.0,1.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,25,05,3.0,1.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,26,05,1.0,0.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,27,05,3.0,0.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,28,05,1.0,0.0,977,6.884486652042782
Large SUV,2019,2021-05-01,2021-05-31,29,05,1.0,0.0,977,6.884486652042782
Large SUV,2019,2021-06-01,2021-06-30,15,06,0.0,1.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,17,06,0.0,1.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,22,06,0.0,2.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,23,06,2.0,1.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,24,06,1.0,2.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,25,06,1.0,0.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,26,06,2.0,0.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,27,06,1.0,0.0,966,6.873163834212518
Large SUV,2019,2021-06-01,2021-06-30,30,06,0.0,1.0,966,6.873163834212518
Large SUV,2019,2021-07-01,2021-07-31,14,07,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,17,07,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,19,07,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,21,07,0.0,2.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,23,07,0.0,1.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,24,07,1.0,0.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,25,07,1.0,0.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,26,07,1.0,1.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,27,07,2.0,0.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,28,07,6.0,0.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,30,07,1.0,0.0,959,6.8658910748834385
Large SUV,2019,2021-07-01,2021-07-31,31,07,2.0,0.0,959,6.8658910748834385
Large SUV,2019,2021-08-01,2021-08-31,15,08,0.0,1.0,944,6.8501261661455
Large SUV,2019,2021-08-01,2021-08-31,22,08,1.0,1.0,944,6.8501261661455
Large SUV,2019,2021-08-01,2021-08-31,23,08,1.0,0.0,944,6.8501261661455
